listingAddress/full,listingAddress/street,listingStatus,homeStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice
"15 Harvest Ridge Dr, Hickory, NC 28601",15 Harvest Ridge Dr,forRent,,4,2000,,2200,7,https://www.zillow.com/homedetails/15-Harvest-Ridge-Dr-Hickory-NC-28601/2063037302_zpid/,,220990
"404 Marcella Dr, Kings Mountain, NC 28086",404 Marcella Dr,forRent,,3,1507,,1949,27,https://www.zillow.com/homedetails/404-Marcella-Dr-Kings-Mountain-NC-28086/214091791_zpid/,,255000
"1431 Mammoth Rd, Hickory, NC 28602",1431 Mammoth Rd,forRent,,5,2368,,2295,5,https://www.zillow.com/homedetails/1431-Mammoth-Rd-Hickory-NC-28602/455924046_zpid/,,307679
"1419 Mammoth Rd, Hickory, NC 28602",1419 Mammoth Rd,forRent,,5,2368,,2275,4,https://www.zillow.com/homedetails/1419-Mammoth-Rd-Hickory-NC-28602/461722721_zpid/,,292400
"1411 Mammoth Rd, Hickory, NC 28602",1411 Mammoth Rd,forRent,,5,2368,,2255,4,https://www.zillow.com/homedetails/1411-Mammoth-Rd-Hickory-NC-28602/463736170_zpid/,,292400
"209 N Madison St, Cabot, AR 72023",209 N Madison St,forRent,,3,1524,,1895,58,https://www.zillow.com/homedetails/209-N-Madison-St-Cabot-AR-72023/439267452_zpid/,,
"2625 Rolling Ridge Dr, Hickory, NC 28602",2625 Rolling Ridge Dr,forRent,,4,3747,,3000,19,https://www.zillow.com/homedetails/2625-Rolling-Ridge-Dr-Hickory-NC-28602/71554898_zpid/,,447000
"1406 Mammoth Rd, Hickory, NC 28602",1406 Mammoth Rd,forRent,,3,1749,,2025,4,https://www.zillow.com/homedetails/1406-Mammoth-Rd-Hickory-NC-28602/460650036_zpid/,,258000
"5944 Bakers Point, Hickory, NC 28602",5944 Bakers Point,forRent,,5,3953,,3600,19,https://www.zillow.com/homedetails/5944-Bakers-Point-Hickory-NC-28602/98192272_zpid/,,90000
"667 13th Avenue Dr NE, Hickory, NC 28601",667 13th Avenue Dr NE,forRent,,4,2174,,2345,54,https://www.zillow.com/homedetails/667-13th-Avenue-Dr-NE-Hickory-NC-28601/461540370_zpid/,,
"765 8th Avenue Dr SE, Hickory, NC 28602",765 8th Avenue Dr SE,forRent,,3,1463,,1750,76,https://www.zillow.com/homedetails/765-8th-Avenue-Dr-SE-Hickory-NC-28602/71963561_zpid/,,110000
"1936 Eigth St, Hickory, NC 28602",1936 Eigth St,forRent,,3,1695,,1750,74,https://www.zillow.com/homedetails/1936-Eigth-St-Hickory-NC-28602/2052991619_zpid/,,
"512 12th Ave NE, Hickory, NC 28601",512 12th Ave NE,forRent,,3,1334,,1595,55,https://www.zillow.com/homedetails/512-12th-Ave-NE-Hickory-NC-28601/463832995_zpid/,,
"1417 17th Ave NE, Hickory, NC 28601",1417 17th Ave NE,forRent,,3,1400,,1725,30,https://www.zillow.com/homedetails/1417-17th-Ave-NE-Hickory-NC-28601/71551010_zpid/,,99000
"3315 23rd St NE, Hickory, NC 28601",3315 23rd St NE,forRent,,3,1369,,1995,3,https://www.zillow.com/homedetails/3315-23rd-St-NE-Hickory-NC-28601/71909821_zpid/,,145000
"103 E Scott St, Carlisle, AR 72024",103 E Scott St,forRent,,3,1556,,1300,29,https://www.zillow.com/homedetails/103-E-Scott-St-Carlisle-AR-72024/258138_zpid/,,75000
"1181 Courtney Dr, Hickory, NC 28602",1181 Courtney Dr,forRent,,4,993,,1950,3,https://www.zillow.com/homedetails/1181-Courtney-Dr-Hickory-NC-28602/71914325_zpid/,,115000
"736 12th Ave NW, Hickory, NC 28601",736 12th Ave NW,forRent,,3,1852,,1900,6,https://www.zillow.com/homedetails/736-12th-Ave-NW-Hickory-NC-28601/71948672_zpid/,,
"502 12th Ave NE, Hickory, NC 28601",502 12th Ave NE,forRent,,3,1334,,1595,11,https://www.zillow.com/homedetails/502-12th-Ave-NE-Hickory-NC-28601/463061458_zpid/,,
"422 Janie Cir, Hickory, NC 28601",422 Janie Cir,forRent,,4,2800,,2500,6,https://www.zillow.com/homedetails/422-Janie-Cir-Hickory-NC-28601/460859494_zpid/,,
"3927 Newhall Dr NW, Hickory, NC 28601",3927 Newhall Dr NW,forRent,,3,1082,,1450,3,https://www.zillow.com/homedetails/3927-Newhall-Dr-NW-Hickory-NC-28601/98193008_zpid/,,205000
"2035 2nd St NW, Hickory, NC 28601",2035 2nd St NW,forRent,,4,2958,,3400,19,https://www.zillow.com/homedetails/2035-2nd-St-NW-Hickory-NC-28601/71547887_zpid/,,525000
"2781 19th Ave NE, Hickory, NC 28601",2781 19th Ave NE,forRent,,3,2500,,2200,20,https://www.zillow.com/homedetails/2781-19th-Ave-NE-Hickory-NC-28601/71935770_zpid/,,
"1928 36th Ave NE, Hickory, NC 28601",1928 36th Ave NE,forRent,,3,,,2000,33,https://www.zillow.com/homedetails/1928-36th-Ave-NE-Hickory-NC-28601/71548772_zpid/,,206146
"3967 Newhall Dr NW, Hickory, NC 28601",3967 Newhall Dr NW,forRent,,3,1158,,1400,12,https://www.zillow.com/homedetails/3967-Newhall-Dr-NW-Hickory-NC-28601/343810572_zpid/,,
"3605 16th St NE, Hickory, NC 28601",3605 16th St NE,forRent,,3,1395,,1850,6,https://www.zillow.com/homedetails/3605-16th-St-NE-Hickory-NC-28601/71966217_zpid/,,150000
"1330 37th Avenue Ln NE, Hickory, NC 28601",1330 37th Avenue Ln NE,forRent,,5,2368,,2700,33,https://www.zillow.com/homedetails/1330-37th-Avenue-Ln-NE-Hickory-NC-28601/452771842_zpid/,,330000
"2130 10th St SE, Hickory, NC 28602",2130 10th St SE,forRent,,4,2174,,2250,30,https://www.zillow.com/homedetails/2130-10th-St-SE-Hickory-NC-28602/463122074_zpid/,,
"104 10th Ave SE, Hickory, NC 28602",104 10th Ave SE,forRent,,3,1333,,1595,89,https://www.zillow.com/homedetails/104-10th-Ave-SE-Hickory-NC-28602/71959215_zpid/,,420000
"755 2nd Ave SW, Hickory, NC 28602",755 2nd Ave SW,forRent,,6,2779,,3650,60,https://www.zillow.com/homedetails/755-2nd-Ave-SW-Hickory-NC-28602/71962373_zpid/,,200000
"106 10th Ave SE, Hickory, NC 28602",106 10th Ave SE,forRent,,3,1333,,1595,82,https://www.zillow.com/homedetails/106-10th-Ave-SE-Hickory-NC-28602/463282226_zpid/,,
"2110 24th St NE, Hickory, NC 28601",2110 24th St NE,forRent,,3,1248,,1700,87,https://www.zillow.com/homedetails/2110-24th-St-NE-Hickory-NC-28601/71911952_zpid/,,100000
"117 Logan Dr, Maumelle, AR 72113",117 Logan Dr,forRent,,3,1472,,1835,61,https://www.zillow.com/homedetails/117-Logan-Dr-Maumelle-AR-72113/2057186355_zpid/,,
"106 Jo Park Ln, Maumelle, AR 72113",106 Jo Park Ln,forRent,,4,1640,,2000,31,https://www.zillow.com/homedetails/106-Jo-Park-Ln-Maumelle-AR-72113/2056841941_zpid/,,
"621-623 Cosmos St, Maumelle, AR 72113",621-623 Cosmos St,other,,,,,,,https://www.zillow.com/b/621-623-cosmos-st-maumelle-ar-CpNTTZ/,,
"124 Im Dr, Maumelle, AR 72113",124 Im Dr,forRent,,4,1500,,1950,62,https://www.zillow.com/homedetails/124-Im-Dr-Maumelle-AR-72113/2056969175_zpid/,,222925
"203 Logan Dr, Maumelle, AR 72113",203 Logan Dr,forRent,,3,1472,,1835,37,https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/,,
"7 Southland Dr, Maumelle, AR 72113",7 Southland Dr,forRent,,2,925,,850,68,https://www.zillow.com/homedetails/7-Southland-Dr-Maumelle-AR-72113/2109744736_zpid/,,
"205 Logan Dr, Maumelle, AR 72113",205 Logan Dr,forRent,,3,1472,,1835,51,https://www.zillow.com/homedetails/205-Logan-Dr-Maumelle-AR-72113/2057186361_zpid/,,
"(Undisclosed Address), Maumelle, AR 72113",(Undisclosed Address),forRent,,3,1430,,1700,15,https://www.zillow.com/homedetails/Maumelle-AR-72113/326296_zpid/,,295000
"61 Pin Oak Loop, Maumelle, AR 72113",61 Pin Oak Loop,forRent,,3,1173,,1495,65,https://www.zillow.com/homedetails/61-Pin-Oak-Loop-Maumelle-AR-72113/326810_zpid/,,175000
"10413 Cypress Knee Dr, Maumelle, AR 72113",10413 Cypress Knee Dr,forRent,,3,1480,,1800,67,https://www.zillow.com/homedetails/10413-Cypress-Knee-Dr-Maumelle-AR-72113/2060938533_zpid/,,
"127 Chambery Dr, Maumelle, AR 72113",127 Chambery Dr,forRent,,4,1651,,2500,3,https://www.zillow.com/homedetails/127-Chambery-Dr-Maumelle-AR-72113/122006196_zpid/,,
"57 Stoneledge Dr, Maumelle, AR 72113",57 Stoneledge Dr,forRent,,4,1961,,1950,17,https://www.zillow.com/homedetails/57-Stoneledge-Dr-Maumelle-AR-72113/326028_zpid/,,145000
"32 Cinderwood Cv, Maumelle, AR 72113",32 Cinderwood Cv,forRent,,3,2467,,1895,7,https://www.zillow.com/homedetails/32-Cinderwood-Cv-Maumelle-AR-72113/343619_zpid/,,505000
"2 Corbet Ln, Maumelle, AR 72113",2 Corbet Ln,forRent,,3,1523,,2300,16,https://www.zillow.com/homedetails/2-Corbet-Ln-Maumelle-AR-72113/122005820_zpid/,,
"5 Stoneledge Dr, Maumelle, AR 72113",5 Stoneledge Dr,forRent,,3,1755,,1850,23,https://www.zillow.com/homedetails/5-Stoneledge-Dr-Maumelle-AR-72113/326005_zpid/,,240000
"263 Lake Valley Dr, Maumelle, AR 72113",263 Lake Valley Dr,forRent,,5,3100,,2600,9,https://www.zillow.com/homedetails/263-Lake-Valley-Dr-Maumelle-AR-72113/89031838_zpid/,,308200
"127 Rolling Oaks Dr, Maumelle, AR 72113",127 Rolling Oaks Dr,forRent,,3,1240,,1475,6,https://www.zillow.com/homedetails/127-Rolling-Oaks-Dr-Maumelle-AR-72113/326438_zpid/,,79500
"216 Chantilly Cir, Maumelle, AR 72113",216 Chantilly Cir,forRent,,3,1632,,2200,7,https://www.zillow.com/homedetails/216-Chantilly-Cir-Maumelle-AR-72113/328342_zpid/,,300000
"11 Page Cv, Maumelle, AR 72113",11 Page Cv,forRent,,3,1294,,1695,4,https://www.zillow.com/homedetails/11-Page-Cv-Maumelle-AR-72113/326629_zpid/,,222125
"81 Oak Forest Loop, Maumelle, AR 72113",81 Oak Forest Loop,forRent,,3,1300,,1700,48,https://www.zillow.com/homedetails/81-Oak-Forest-Loop-Maumelle-AR-72113/326542_zpid/,,145000
"509 E Elm St, Cabot, AR 72023",509 E Elm St,forRent,,3,1056,,1450,59,https://www.zillow.com/homedetails/509-E-Elm-St-Cabot-AR-72023/257181_zpid/,,185000
"314 Ray St, Cabot, AR 72023",314 Ray St,forRent,,3,1449,,1300,54,https://www.zillow.com/homedetails/314-Ray-St-Cabot-AR-72023/257086_zpid/,,700000
"22 Oakland Cir, Austin, AR 72007",22 Oakland Cir,forRent,,3,1328,,1575,12,https://www.zillow.com/homedetails/22-Oakland-Cir-Austin-AR-72007/251409763_zpid/,,176000
"5694 Claridge Dr, Hickory, NC 28602",5694 Claridge Dr,forRent,,3,2200,,2150,107,https://www.zillow.com/homedetails/5694-Claridge-Dr-Hickory-NC-28602/71906250_zpid/,,113500
"111 Miramar Dr, Maumelle, AR 72113",111 Miramar Dr,forRent,,3,2404,,2390,2,https://www.zillow.com/homedetails/111-Miramar-Dr-Maumelle-AR-72113/328081_zpid/,,240000
"17 Azalea Dr, Cabot, AR 72023",17 Azalea Dr,forRent,,3,1294,,1345,74,https://www.zillow.com/homedetails/17-Azalea-Dr-Cabot-AR-72023/52495110_zpid/,,174500
"1609 Moon Rd, Ward, AR 72176",1609 Moon Rd,forRent,,3,1026,,1095,6,https://www.zillow.com/homedetails/1609-Moon-Rd-Ward-AR-72176/99444948_zpid/,,125000
"21 Meadowlark Dr, Cabot, AR 72023",21 Meadowlark Dr,forRent,,3,1013,,1395,26,https://www.zillow.com/homedetails/21-Meadowlark-Dr-Cabot-AR-72023/255213_zpid/,,147900
"110 Vienne Pl, Maumelle, AR 72113",110 Vienne Pl,forRent,,3,1553,,1850,15,https://www.zillow.com/homedetails/110-Vienne-Pl-Maumelle-AR-72113/118161409_zpid/,,180000
"32 Thunderbird Dr, Cabot, AR 72023",32 Thunderbird Dr,forRent,,3,1444,,1475,3,https://www.zillow.com/homedetails/32-Thunderbird-Dr-Cabot-AR-72023/67447424_zpid/,,
"15 Silverado Ct, Cabot, AR 72023",15 Silverado Ct,forRent,,3,1382,,1350,17,https://www.zillow.com/homedetails/15-Silverado-Ct-Cabot-AR-72023/35732243_zpid/,,150000
"26 Mustang Dr, Cabot, AR 72023",26 Mustang Dr,forRent,,3,1537,,1550,59,https://www.zillow.com/homedetails/26-Mustang-Dr-Cabot-AR-72023/63160976_zpid/,,310000
"16 Mustang Dr, Cabot, AR 72023",16 Mustang Dr,forRent,,3,1494,,1450,30,https://www.zillow.com/homedetails/16-Mustang-Dr-Cabot-AR-72023/63160974_zpid/,,2988
"54 Magnolia Dr, Cabot, AR 72023",54 Magnolia Dr,forRent,,3,1394,,1400,51,https://www.zillow.com/homedetails/54-Magnolia-Dr-Cabot-AR-72023/60314948_zpid/,,117000
"120 Suda St, Cabot, AR 72023",120 Suda St,forRent,,3,1008,,995,142,https://www.zillow.com/homedetails/120-Suda-St-Cabot-AR-72023/213595966_zpid/,,120000
"203 Lynn Ln, Lonoke, AR 72086",203 Lynn Ln,forRent,,3,1200,,1195,83,https://www.zillow.com/homedetails/203-Lynn-Ln-Lonoke-AR-72086/260453_zpid/,,105000
"400 Apricot St, Austin, AR 72007",400 Apricot St,forRent,,3,1200,,1475,13,https://www.zillow.com/homedetails/400-Apricot-St-Austin-AR-72007/82250818_zpid/,,280000
"2004 Hairston Ave, Conway, AR 72034",2004 Hairston Ave,forRent,,3,1703,,2800,4,https://www.zillow.com/homedetails/2004-Hairston-Ave-Conway-AR-72034/444384959_zpid/,,
"17 Farrah St, Ward, AR 72176",17 Farrah St,forRent,,3,1563,,1250,89,https://www.zillow.com/homedetails/17-Farrah-St-Ward-AR-72176/52495486_zpid/,,
"72 Branchwood Ln, Austin, AR 72007",72 Branchwood Ln,forRent,,3,1216,,1200,10,https://www.zillow.com/homedetails/72-Branchwood-Ln-Austin-AR-72007/252707_zpid/,,1710000
"1425 Ola St, Conway, AR 72032",1425 Ola St,forRent,,3,1268,,3100,4,https://www.zillow.com/homedetails/1425-Ola-St-Conway-AR-72032/63265054_zpid/,,115000
"101 Cedar Creek Loop, Cabot, AR 72023",101 Cedar Creek Loop,forRent,,3,1422,,1295,45,https://www.zillow.com/homedetails/101-Cedar-Creek-Loop-Cabot-AR-72023/88905306_zpid/,,
"1930 College Ave, Conway, AR 72034",1930 College Ave,forRent,,3,1926,,3100,4,https://www.zillow.com/homedetails/1930-College-Ave-Conway-AR-72034/237634_zpid/,,160268
"4540 Thompson St, Conway, AR 72034",4540 Thompson St,forRent,,3,1195,,1450,11,https://www.zillow.com/homedetails/4540-Thompson-St-Conway-AR-72034/52392329_zpid/,,110000
"59 Hickory Bend Dr, Cabot, AR 72023",59 Hickory Bend Dr,forRent,,3,2129,,2000,24,https://www.zillow.com/homedetails/59-Hickory-Bend-Dr-Cabot-AR-72023/67445626_zpid/,,207000
"1294 Ridge Rd, Benton, AR 72015",1294 Ridge Rd,forRent,,3,1108,,1145,0,https://www.zillow.com/homedetails/1294-Ridge-Rd-Benton-AR-72015/114182952_zpid/,,2000
"1533 S Battleground Ave, Kings Mountain, NC 28086",1533 S Battleground Ave,forRent,,3,1320,,1800,30,https://www.zillow.com/homedetails/1533-S-Battleground-Ave-Kings-Mountain-NC-28086/464400646_zpid/,,
"231 Brinkley Dr, Kings Mountain, NC 28086",231 Brinkley Dr,forRent,,5,2400,,2595,52,https://www.zillow.com/homedetails/231-Brinkley-Dr-Kings-Mountain-NC-28086/349365612_zpid/,,332000
"1504 McCurdy, Benton, AR 72019",1504 McCurdy,forRent,,4,1725,,1750,27,https://www.zillow.com/homedetails/1504-McCurdy-Benton-AR-72019/388159_zpid/,,21500
"2096 Fern Valley Dr, Alexander, AR 72002",2096 Fern Valley Dr,forRent,,3,1345,,1650,2,https://www.zillow.com/homedetails/2096-Fern-Valley-Dr-Alexander-AR-72002/247595778_zpid/,,188800
"3225 Jean Cv, Alexander, AR 72002",3225 Jean Cv,forRent,,3,2827,,2600,152,https://www.zillow.com/homedetails/3225-Jean-Cv-Alexander-AR-72002/378862_zpid/,,
"6673 Hollywood Ave, Benton, AR 72019",6673 Hollywood Ave,forRent,,4,2250,,1695,78,https://www.zillow.com/homedetails/6673-Hollywood-Ave-Benton-AR-72019/461413230_zpid/,,215900
"40 Ridge Trl, Sherwood, AR 72120",40 Ridge Trl,forRent,,3,2200,,2100,16,https://www.zillow.com/homedetails/40-Ridge-Trl-Sherwood-AR-72120/232839_zpid/,,230600
"821 Church, Benton, AR 72015",821 Church,forRent,,4,1540,,1675,2,https://www.zillow.com/homedetails/821-Church-Benton-AR-72015/387634_zpid/,,155000
"6688 Hollywood Ave, Benton, AR 72019",6688 Hollywood Ave,forRent,,3,1051,,1595,2,https://www.zillow.com/homedetails/6688-Hollywood-Ave-Benton-AR-72019/460744960_zpid/,,183900
"1345 Stone Crest Dr, Conway, AR 72034",1345 Stone Crest Dr,forRent,,3,2103,,1850,2,https://www.zillow.com/homedetails/1345-Stone-Crest-Dr-Conway-AR-72034/52392110_zpid/,,172000
"14095 Magnolia Glen Dr, Alexander, AR 72002",14095 Magnolia Glen Dr,forRent,,3,1228,,1530,5,https://www.zillow.com/homedetails/14095-Magnolia-Glen-Dr-Alexander-AR-72002/88906053_zpid/,,119500
"807 S Main, Benton, AR 72015",807 S Main,forRent,,3,1288,,1250,62,https://www.zillow.com/homedetails/807-S-Main-Benton-AR-72015/382019_zpid/,,109900
"4640 Oregon Trl, Conway, AR 72034",4640 Oregon Trl,forRent,,3,1482,,1800,18,https://www.zillow.com/homedetails/4640-Oregon-Trl-Conway-AR-72034/35730645_zpid/,,250000
"175 Southerland Rd, Conway, AR 72032",175 Southerland Rd,forRent,,3,1532,,1650,4,https://www.zillow.com/homedetails/175-Southerland-Rd-Conway-AR-72032/35730518_zpid/,,165000
"15 Summerfield Dr, Conway, AR 72034",15 Summerfield Dr,forRent,,3,1508,,1800,8,https://www.zillow.com/homedetails/15-Summerfield-Dr-Conway-AR-72034/238239_zpid/,,99000
"905 Pheasant Cv, Benton, AR 72019",905 Pheasant Cv,forRent,,3,1415,,1595,3,https://www.zillow.com/homedetails/905-Pheasant-Cv-Benton-AR-72019/385747_zpid/,,158000
"1155 Mimosa Dr, Conway, AR 72034",1155 Mimosa Dr,forRent,,3,1236,,1400,2,https://www.zillow.com/homedetails/1155-Mimosa-Dr-Conway-AR-72034/35730018_zpid/,,78000
"5813 Heritage Heights Dr, Benton, AR 72019",5813 Heritage Heights Dr,forRent,,4,1792,,1695,94,https://www.zillow.com/homedetails/5813-Heritage-Heights-Dr-Benton-AR-72019/71715692_zpid/,,199000
"1955 Bellingrath Gdns, Conway, AR 72034",1955 Bellingrath Gdns,forRent,,3,1752,,2000,5,https://www.zillow.com/homedetails/1955-Bellingrath-Gdns-Conway-AR-72034/119403911_zpid/,,199900
"15 Applewood Cv, Cabot, AR 72023",15 Applewood Cv,forRent,,3,1588,,1600,51,https://www.zillow.com/homedetails/15-Applewood-Cv-Cabot-AR-72023/35732370_zpid/,,226000
"1845 Arden Ln, Conway, AR 72034",1845 Arden Ln,forRent,,3,1205,,1575,52,https://www.zillow.com/homedetails/1845-Arden-Ln-Conway-AR-72034/71714882_zpid/,,139000
"2512 College Ave, Conway, AR 72034",2512 College Ave,forRent,,3,1530,,1450,4,https://www.zillow.com/homedetails/2512-College-Ave-Conway-AR-72034/236626_zpid/,,354000
"15 Leruss Blvd, Cabot, AR 72023",15 Leruss Blvd,forRent,,,,,,,https://www.zillow.com/b/15-leruss-blvd-cabot-ar-CkhJp8/,,
"1610 Raden St, Conway, AR 72032",1610 Raden St,forRent,,3,1243,,1650,25,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,,
"2 S Hampton Cv, Conway, AR 72034",2 S Hampton Cv,forRent,,3,1680,,1700,13,https://www.zillow.com/homedetails/2-S-Hampton-Cv-Conway-AR-72034/234006_zpid/,,244000
"4533 Western Woods Dr, Benton, AR 72015",4533 Western Woods Dr,forRent,,4,1984,,1845,9,https://www.zillow.com/homedetails/4533-Western-Woods-Dr-Benton-AR-72015/2061640122_zpid/,,313100
"109 Ann St, Kings Mountain, NC 28086",109 Ann St,forRent,,3,1508,,1950,13,https://www.zillow.com/homedetails/109-Ann-St-Kings-Mountain-NC-28086/214091787_zpid/,,126000
"227 Iris St, Haskell, AR 72015",227 Iris St,forRent,,3,1420,,1725,41,https://www.zillow.com/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/,,195000
"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,forRent,,3,2220,,1775,24,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,,89090
"2034 Shelby Rd, Kings Mountain, NC 28086",2034 Shelby Rd,forRent,,3,910,,1250,107,https://www.zillow.com/homedetails/2034-Shelby-Rd-Kings-Mountain-NC-28086/93001483_zpid/,,
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,forRent,,3,1486,,1725,16,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900
"3006 Hilldale Rd, Alexander, AR 72002",3006 Hilldale Rd,forRent,,3,1960,,1745,3,https://www.zillow.com/homedetails/3006-Hilldale-Rd-Alexander-AR-72002/368446_zpid/,,210000
"4605 Valiant Dr, Conway, AR 72034",4605 Valiant Dr,forRent,,3,1324,,1500,56,https://www.zillow.com/homedetails/4605-Valiant-Dr-Conway-AR-72034/52392383_zpid/,,122000
"3264 Sidell Estates Dr, Benton, AR 72015",3264 Sidell Estates Dr,forRent,,4,1652,,1795,23,https://www.zillow.com/homedetails/3264-Sidell-Estates-Dr-Benton-AR-72015/2063496322_zpid/,,
"2 Hawthorne Dr, Conway, AR 72034",2 Hawthorne Dr,forRent,,3,1408,,1650,44,https://www.zillow.com/homedetails/2-Hawthorne-Dr-Conway-AR-72034/237001_zpid/,,102000
"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,forRent,,3,2310,,2500,41,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,,
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,forRent,,3,1800,,1625,20,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000
"124 Sunny Gap Rd, Conway, AR 72032",124 Sunny Gap Rd,forRent,,3,1134,,1100,6,https://www.zillow.com/homedetails/124-Sunny-Gap-Rd-Conway-AR-72032/227564_zpid/,,220000
"13757 Cedar Glen Cv, Alexander, AR 72002",13757 Cedar Glen Cv,forRent,,3,1408,,1575,11,https://www.zillow.com/homedetails/13757-Cedar-Glen-Cv-Alexander-AR-72002/92432562_zpid/,,124900
"3153 Stonewall Dr, Benton, AR 72015",3153 Stonewall Dr,forRent,,3,2104,,2099,116,https://www.zillow.com/homedetails/3153-Stonewall-Dr-Benton-AR-72015/92431831_zpid/,,420000
"203 Glen Oaks Dr, Benton, AR 72015",203 Glen Oaks Dr,forRent,,4,1270,,1295,46,https://www.zillow.com/homedetails/203-Glen-Oaks-Dr-Benton-AR-72015/2066535046_zpid/,,
"15608 Shirley Dr, Alexander, AR 72002",15608 Shirley Dr,forRent,,3,1456,,750,1,https://www.zillow.com/homedetails/15608-Shirley-Dr-Alexander-AR-72002/114176167_zpid/,,
"17 Greenbrier Dr, Benton, AR 72015",17 Greenbrier Dr,forRent,,3,1460,,1595,34,https://www.zillow.com/homedetails/17-Greenbrier-Dr-Benton-AR-72015/386172_zpid/,,143000
"2845 York Ln, Conway, AR 72034",2845 York Ln,forRent,,3,1600,,1595,9,https://www.zillow.com/homedetails/2845-York-Ln-Conway-AR-72034/63265218_zpid/,,245000
"(Undisclosed Address), Conway, AR 72034",(Undisclosed Address),forRent,,3,1689,,1750,6,https://www.zillow.com/homedetails/Conway-AR-72034/241235_zpid/,,131000
"4056 Kings River Trl, Bauxite, AR 72011",4056 Kings River Trl,forRent,,3,1480,,1395,40,https://www.zillow.com/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/,,200660
"53 Dunnaway Dr, Austin, AR 72007",53 Dunnaway Dr,forRent,,3,1403,,1535,53,https://www.zillow.com/homedetails/53-Dunnaway-Dr-Austin-AR-72007/2056813469_zpid/,,195000
"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,forRent,,3,1192,,1400,24,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,,185000
"10 Harvest Ln, Conway, AR 72032",10 Harvest Ln,forRent,,3,1288,,1495,19,https://www.zillow.com/homedetails/10-Harvest-Ln-Conway-AR-72032/338960356_zpid/,,
"60 Parkview Dr, Cabot, AR 72023",60 Parkview Dr,forRent,,3,1475,,1375,32,https://www.zillow.com/homedetails/60-Parkview-Dr-Cabot-AR-72023/255734_zpid/,,135000
"104 Herald Pl, Cabot, AR 72023",104 Herald Pl,forRent,,3,1232,,1095,34,https://www.zillow.com/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,,155000
