bedrooms,daysOnZillow,hdpUrl,homeStatus,lastSoldPrice,listingAddress/full,listingAddress/street,listingPrice/amount,livingArea,price,propertyUrl,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
6,39,/homedetails/755-2nd-Ave-SW-Hickory-NC-28602/71962373_zpid/,FOR_RENT,200000,"755 2nd Ave SW, Hickory, NC 28602",755 2nd Ave SW,3650,2779,3650,https://www.zillow.com/homedetails/755-2nd-Ave-SW-Hickory-NC-28602/71962373_zpid/,2026-07-08T00:00:00.000Z,Listed for rent,2023-10-20T00:00:00.000Z,Sold,2010-10-28T00:00:00.000Z,Sold,2010-09-02T00:00:00.000Z,Price change,2010-05-22T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,39,/homedetails/35-G-St-Cabot-AR-72023/254255_zpid/,FOR_RENT,230000,"35 G St, Cabot, AR 72023",35 G St,1825,1849,1825,https://www.zillow.com/homedetails/35-G-St-Cabot-AR-72023/254255_zpid/,2026-07-25T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Price change,2026-05-03T00:00:00.000Z,Listed for rent,2025-05-25T00:00:00.000Z,Listing removed,2025-05-14T00:00:00.000Z,Price change,2025-05-01T00:00:00.000Z,Listed for rent,2021-06-07T00:00:00.000Z,Sold,2020-09-03T00:00:00.000Z,Sold,2020-06-19T00:00:00.000Z,Listed for sale,2018-06-22T00:00:00.000Z,Sold,2018-05-08T00:00:00.000Z,Listed for sale,2014-04-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,/homedetails/2557-Garden-Dr-Benton-AR-72015/350936993_zpid/,FOR_RENT,,"2557 Garden Dr, Benton, AR 72015",2557 Garden Dr,1850,1606,1850,https://www.zillow.com/homedetails/2557-Garden-Dr-Benton-AR-72015/350936993_zpid/,2026-08-11T00:00:00.000Z,Listed for rent,2025-01-21T00:00:00.000Z,Listing removed,2025-01-09T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,61,/homedetails/106-10th-Ave-SE-Hickory-NC-28602/463282226_zpid/,FOR_RENT,,"106 10th Ave SE, Hickory, NC 28602",106 10th Ave SE,1595,1333,1595,https://www.zillow.com/homedetails/106-10th-Ave-SE-Hickory-NC-28602/463282226_zpid/,2026-06-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,/homedetails/26-Alexis-Dr-Cabot-AR-72023/255240_zpid/,FOR_RENT,152900,"26 Alexis Dr, Cabot, AR 72023",26 Alexis Dr,1425,1288,1425,https://www.zillow.com/homedetails/26-Alexis-Dr-Cabot-AR-72023/255240_zpid/,2026-08-11T00:00:00.000Z,Price change,2026-07-29T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Listed for rent,2023-05-31T00:00:00.000Z,Listing removed,2023-05-17T00:00:00.000Z,Listed for rent,2023-03-10T00:00:00.000Z,Sold,2023-02-09T00:00:00.000Z,Contingent,2023-02-07T00:00:00.000Z,Listed for sale,2014-11-14T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,44,/homedetails/345-Joyner-Loop-Lonoke-AR-72086/99446243_zpid/,FOR_RENT,36000,"345 Joyner Loop, Lonoke, AR 72086",345 Joyner Loop,1200,1120,1200,https://www.zillow.com/homedetails/345-Joyner-Loop-Lonoke-AR-72086/99446243_zpid/,2026-07-05T00:00:00.000Z,Price change,2026-07-03T00:00:00.000Z,Listed for rent,2026-06-23T00:00:00.000Z,Listing removed,2026-02-11T00:00:00.000Z,Listed for rent,2025-11-22T00:00:00.000Z,Listing removed,2025-11-15T00:00:00.000Z,Price change,2025-11-05T00:00:00.000Z,Listed for rent,2025-09-05T00:00:00.000Z,Listing removed,2025-08-06T00:00:00.000Z,Listed for rent,2007-02-20T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,167,/homedetails/13-Buttercup-Cv-Cabot-AR-72023/55150889_zpid/,FOR_RENT,125000,"13 Buttercup Cv, Cabot, AR 72023",13 Buttercup Cv,1495,1548,1495,https://www.zillow.com/homedetails/13-Buttercup-Cv-Cabot-AR-72023/55150889_zpid/,2026-03-02T00:00:00.000Z,Listed for rent,2025-12-29T00:00:00.000Z,Listing removed,2025-10-18T00:00:00.000Z,Listed for rent,2025-09-19T00:00:00.000Z,Listing removed,2025-09-10T00:00:00.000Z,Listed for rent,2024-07-02T00:00:00.000Z,Listing removed,2024-06-22T00:00:00.000Z,Listed for rent,2024-05-05T00:00:00.000Z,Listing removed,2024-03-29T00:00:00.000Z,Price change,2024-01-04T00:00:00.000Z,Listed for rent,2022-08-23T00:00:00.000Z,Listing removed,2022-08-15T00:00:00.000Z,Listed for rent,2022-07-12T00:00:00.000Z,Sold,2021-03-24T00:00:00.000Z,Listing removed,2013-02-25T00:00:00.000Z,Listing removed,2013-02-15T00:00:00.000Z,Price change,2013-02-11T00:00:00.000Z,Listed for rent,2012-05-19T00:00:00.000Z,Listing removed,2012-02-22T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,
3,277,/homedetails/2912-Highway-319-W-Austin-AR-72007/249702_zpid/,FOR_RENT,640000,"2912 Highway 319 W, Austin, AR 72007",2912 Highway 319 W,1725,1992,1725,https://www.zillow.com/homedetails/2912-Highway-319-W-Austin-AR-72007/249702_zpid/,2026-07-25T00:00:00.000Z,Price change,2026-05-29T00:00:00.000Z,Price change,2026-03-06T00:00:00.000Z,Price change,2026-02-18T00:00:00.000Z,Price change,2026-02-03T00:00:00.000Z,Price change,2025-11-12T00:00:00.000Z,Listed for rent,2013-09-27T00:00:00.000Z,Sold,1991-10-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,47,/homedetails/37-Saint-John-St-Cabot-AR-72023/253499_zpid/,FOR_RENT,81500,"37 Saint John St, Cabot, AR 72023",37 Saint John St,1350,1188,1350,https://www.zillow.com/homedetails/37-Saint-John-St-Cabot-AR-72023/253499_zpid/,2026-03-31T00:00:00.000Z,Listed for rent,2026-03-26T00:00:00.000Z,Sold,2026-03-19T00:00:00.000Z,Contingent,2026-03-14T00:00:00.000Z,Price change,2026-02-27T00:00:00.000Z,Price change,2026-01-28T00:00:00.000Z,Listed for sale,2016-05-26T00:00:00.000Z,Sold,2016-04-08T00:00:00.000Z,Listed for sale,2013-05-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,68,/homedetails/104-10th-Ave-SE-Hickory-NC-28602/71959215_zpid/,FOR_RENT,420000,"104 10th Ave SE, Hickory, NC 28602",104 10th Ave SE,1595,1333,1595,https://www.zillow.com/homedetails/104-10th-Ave-SE-Hickory-NC-28602/71959215_zpid/,2026-06-09T00:00:00.000Z,Listed for rent,2025-12-17T00:00:00.000Z,Sold,2025-10-09T00:00:00.000Z,Listed for sale,2024-12-30T00:00:00.000Z,Sold,2024-11-05T00:00:00.000Z,Listed for sale,2015-02-28T00:00:00.000Z,Listing removed,2015-02-20T00:00:00.000Z,Price change,2015-02-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,61,/homedetails/48-Dunnaway-Dr-Austin-AR-72007/2061250796_zpid/,OTHER,,"48 Dunnaway Dr, Austin, AR 72007",48 Dunnaway Dr,0,1422,0,https://www.zillow.com/homedetails/48-Dunnaway-Dr-Austin-AR-72007/2061250796_zpid/,2026-07-31T00:00:00.000Z,Listing removed,2026-07-23T00:00:00.000Z,Price change,2026-06-17T00:00:00.000Z,Listed for rent,2024-07-26T00:00:00.000Z,Listing removed,2024-07-23T00:00:00.000Z,Listed for rent,2023-03-09T00:00:00.000Z,Listing removed,2023-03-03T00:00:00.000Z,Price change,2023-02-28T00:00:00.000Z,Price change,2023-02-06T00:00:00.000Z,Listed for rent,2022-12-17T00:00:00.000Z,Listing removed,2022-11-30T00:00:00.000Z,Price change,2022-11-04T00:00:00.000Z,Price change,2022-10-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,/homedetails/351-Meadow-Creek-Dr-Haskell-AR-72015/92428597_zpid/,FOR_RENT,139900,"351 Meadow Creek Dr, Haskell, AR 72015",351 Meadow Creek Dr,1650,1625,1650,https://www.zillow.com/homedetails/351-Meadow-Creek-Dr-Haskell-AR-72015/92428597_zpid/,2026-08-07T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-07-17T00:00:00.000Z,Listed for rent,2022-10-26T00:00:00.000Z,Listing removed,2022-10-15T00:00:00.000Z,Price change,2022-10-04T00:00:00.000Z,Price change,2022-08-28T00:00:00.000Z,Price change,2022-08-25T00:00:00.000Z,Listed for rent,2018-10-05T00:00:00.000Z,Sold,2018-08-13T00:00:00.000Z,Listed for sale,2016-04-28T00:00:00.000Z,Sold,2010-02-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,/homedetails/3510-Maywood-Ct-Benton-AR-72015/387505_zpid/,FOR_RENT,,"3510 Maywood Ct, Benton, AR 72015",3510 Maywood Ct,1325,1300,1325,https://www.zillow.com/homedetails/3510-Maywood-Ct-Benton-AR-72015/387505_zpid/,2026-08-06T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,41,/homedetails/821-Desoto-Pl-Benton-AR-72015/382881_zpid/,FOR_RENT,50000,"821 Desoto Pl, Benton, AR 72015",821 Desoto Pl,1650,2288,1650,https://www.zillow.com/homedetails/821-Desoto-Pl-Benton-AR-72015/382881_zpid/,2026-08-05T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Listed for rent,2017-11-28T00:00:00.000Z,Sold,2017-10-18T00:00:00.000Z,Listed for sale,2017-07-31T00:00:00.000Z,Listing removed,2017-07-15T00:00:00.000Z,Listed for sale,2017-03-10T00:00:00.000Z,Sold,2017-02-09T00:00:00.000Z,Listed for sale,2011-12-14T00:00:00.000Z,Listing removed,2011-09-15T00:00:00.000Z,Listed for sale,2011-04-01T00:00:00.000Z,Sold,2011-02-24T00:00:00.000Z,Listed for sale,2010-02-21T00:00:00.000Z,Listing removed,2010-02-05T00:00:00.000Z,Listed for sale,2006-09-06T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,
3,5,/homedetails/1906-Dave-Ward-Dr-Conway-AR-72034/2061771487_zpid/,FOR_RENT,,"1906 Dave Ward Dr, Conway, AR 72034",1906 Dave Ward Dr,1000,1335,1000,https://www.zillow.com/homedetails/1906-Dave-Ward-Dr-Conway-AR-72034/2061771487_zpid/,2026-08-11T00:00:00.000Z,Listed for rent,2025-12-18T00:00:00.000Z,Listing removed,2025-11-11T00:00:00.000Z,Price change,2025-10-28T00:00:00.000Z,Price change,2025-10-03T00:00:00.000Z,Price change,2025-06-27T00:00:00.000Z,Listed for rent,2024-05-29T00:00:00.000Z,Listing removed,2024-05-14T00:00:00.000Z,Price change,2024-04-23T00:00:00.000Z,Price change,2024-04-15T00:00:00.000Z,Price change,2024-03-18T00:00:00.000Z,Price change,2024-02-16T00:00:00.000Z,Price change,2024-02-13T00:00:00.000Z,Price change,2024-01-31T00:00:00.000Z,Listed for rent,2023-11-30T00:00:00.000Z,Listing removed,2023-11-15T00:00:00.000Z,Listed for rent,2022-10-25T00:00:00.000Z,Listing removed,2022-10-18T00:00:00.000Z,Price change,2022-10-02T00:00:00.000Z,Price change,2022-08-26T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,
3,7,/homedetails/2912-Denise-Dr-Benton-AR-72015/385371_zpid/,FOR_RENT,125000,"2912 Denise Dr, Benton, AR 72015",2912 Denise Dr,1700,1672,1700,https://www.zillow.com/homedetails/2912-Denise-Dr-Benton-AR-72015/385371_zpid/,2026-08-09T00:00:00.000Z,Listed for rent,2021-04-14T00:00:00.000Z,Listing removed,2021-04-12T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2019-10-19T00:00:00.000Z,Listing removed,2019-10-17T00:00:00.000Z,Listed for rent,2016-03-14T00:00:00.000Z,Sold,2015-12-15T00:00:00.000Z,Listed for sale,2007-11-01T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,FOR_RENT,89090,"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,1775,2220,1775,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,2026-08-13T00:00:00.000Z,Listed for rent,2025-06-20T00:00:00.000Z,Listing removed,2025-05-09T00:00:00.000Z,Listed for rent,2017-12-01T00:00:00.000Z,Listing removed,2017-08-20T00:00:00.000Z,Price change,2017-05-31T00:00:00.000Z,Listed for sale,2013-10-16T00:00:00.000Z,Listing removed,2013-07-18T00:00:00.000Z,Listed for sale,2013-04-01T00:00:00.000Z,Sold,2012-06-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,/homedetails/13-Meadowbrook-Dr-Conway-AR-72032/236796_zpid/,FOR_RENT,256500,"13 Meadowbrook Dr, Conway, AR 72032",13 Meadowbrook Dr,1300,1196,1300,https://www.zillow.com/homedetails/13-Meadowbrook-Dr-Conway-AR-72032/236796_zpid/,2026-08-16T00:00:00.000Z,Listed for rent,2021-10-23T00:00:00.000Z,Listing removed,2021-10-15T00:00:00.000Z,Listed for rent,2020-08-27T00:00:00.000Z,Listing removed,2020-08-15T00:00:00.000Z,Listed for rent,2017-04-23T00:00:00.000Z,Listing removed,2017-04-06T00:00:00.000Z,Listed for rent,2014-11-26T00:00:00.000Z,Sold,2014-09-11T00:00:00.000Z,Sold,2014-08-11T00:00:00.000Z,Listing removed,2014-07-25T00:00:00.000Z,Listed for rent,2001-11-05T00:00:00.000Z,Sold,1999-07-01T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,/homedetails/402-S-2nd-St-Benton-AR-72015/386506_zpid/,FOR_RENT,20000,"402 S 2nd St, Benton, AR 72015",402 S 2nd St,1295,792,1295,https://www.zillow.com/homedetails/402-S-2nd-St-Benton-AR-72015/386506_zpid/,2026-08-05T00:00:00.000Z,Price change,2026-07-30T00:00:00.000Z,Listed for rent,2022-04-10T00:00:00.000Z,Listing removed,2022-04-07T00:00:00.000Z,Listed for rent,2021-12-09T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,FOR_RENT,,"31 Haley Renee Dr, Greenbrier, AR 72058",31 Haley Renee Dr,1400,1527,1400,https://www.zillow.com/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,2026-08-05T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,FOR_RENT,185000,"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,1400,1192,1400,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,2026-08-13T00:00:00.000Z,Listed for rent,2024-10-02T00:00:00.000Z,Listing removed,2024-09-23T00:00:00.000Z,Listed for rent,2023-07-28T00:00:00.000Z,Sold,2023-06-28T00:00:00.000Z,Contingent,2023-06-28T00:00:00.000Z,Listed for sale,2021-03-24T00:00:00.000Z,Listing removed,2016-11-28T00:00:00.000Z,Listing removed,2016-11-28T00:00:00.000Z,Listed for sale,2016-09-29T00:00:00.000Z,Sold,2016-09-06T00:00:00.000Z,Pending sale,2016-07-30T00:00:00.000Z,Price change,2016-07-21T00:00:00.000Z,Listed for sale,2011-06-21T00:00:00.000Z,Sold,2005-10-20T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,/homedetails/3420-Bentonville-Dr-Conway-AR-72032/82249372_zpid/,FOR_RENT,158000,"3420 Bentonville Dr, Conway, AR 72032",3420 Bentonville Dr,1400,,1400,https://www.zillow.com/homedetails/3420-Bentonville-Dr-Conway-AR-72032/82249372_zpid/,2026-07-23T00:00:00.000Z,Listed for rent,2026-02-13T00:00:00.000Z,Sold,2026-01-07T00:00:00.000Z,Pending sale,2026-01-06T00:00:00.000Z,Contingent,2025-11-24T00:00:00.000Z,Listed for sale,2019-04-28T00:00:00.000Z,Sold,2019-03-14T00:00:00.000Z,Listed for sale,2015-06-03T00:00:00.000Z,Sold,2008-05-27T00:00:00.000Z,Sold,2007-05-31T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,FOR_RENT,,"1610 Raden St, Conway, AR 72032",1610 Raden St,1650,1243,1650,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,2026-08-12T00:00:00.000Z,Listed for rent,2025-10-04T00:00:00.000Z,Listing removed,2025-10-03T00:00:00.000Z,Listed for rent,2025-10-03T00:00:00.000Z,Listing removed,2025-07-18T00:00:00.000Z,Listed for rent,2023-12-30T00:00:00.000Z,Listing removed,2023-12-29T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Listing removed,2023-12-01T00:00:00.000Z,Price change,2023-09-08T00:00:00.000Z,Listed for rent,2023-04-19T00:00:00.000Z,Listing removed,2023-03-28T00:00:00.000Z,Listed for rent,2022-04-21T00:00:00.000Z,Listing removed,2022-02-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,/homedetails/1250-Cumulus-Dr-Conway-AR-72034/242831_zpid/,FOR_RENT,470000,"1250 Cumulus Dr, Conway, AR 72034",1250 Cumulus Dr,1350,1068,1350,https://www.zillow.com/homedetails/1250-Cumulus-Dr-Conway-AR-72034/242831_zpid/,2026-08-03T00:00:00.000Z,Listed for rent,2015-03-27T00:00:00.000Z,Sold,2006-10-25T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,31,/homedetails/2220-Chase-Dr-Conway-AR-72034/35730147_zpid/,FOR_RENT,141000,"2220 Chase Dr, Conway, AR 72034",2220 Chase Dr,1850,1582,1850,https://www.zillow.com/homedetails/2220-Chase-Dr-Conway-AR-72034/35730147_zpid/,2026-07-16T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Listing removed,2025-04-06T00:00:00.000Z,Listed for rent,2025-03-29T00:00:00.000Z,Listing removed,2025-01-19T00:00:00.000Z,Price change,2025-01-18T00:00:00.000Z,Listed for rent,2012-10-25T00:00:00.000Z,Sold,2011-08-25T00:00:00.000Z,Sold,2009-07-29T00:00:00.000Z,Sold,2009-04-13T00:00:00.000Z,Sold,2006-02-08T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,29,/homedetails/8-Cemetery-Rd-Vilonia-AR-72173/305836626_zpid/,FOR_RENT,,"8 Cemetery Rd, Vilonia, AR 72173",8 Cemetery Rd,1500,1500,1500,https://www.zillow.com/homedetails/8-Cemetery-Rd-Vilonia-AR-72173/305836626_zpid/,2026-07-18T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,36,/homedetails/Conway-AR-72034/241235_zpid/,FOR_RENT,131000,"(Undisclosed Address), Conway, AR 72034",(Undisclosed Address),1800,1689,1800,https://www.zillow.com/homedetails/Conway-AR-72034/241235_zpid/,2026-07-12T00:00:00.000Z,Listed for rent,2026-06-15T00:00:00.000Z,Listing removed,2026-05-25T00:00:00.000Z,Listed for rent,2026-05-16T00:00:00.000Z,Listing removed,2026-04-25T00:00:00.000Z,Listed for rent,2024-05-02T00:00:00.000Z,Listing removed,2024-04-11T00:00:00.000Z,Listed for rent,2021-08-22T00:00:00.000Z,Listing removed,2021-08-02T00:00:00.000Z,Listed for rent,2013-04-18T00:00:00.000Z,Sold,2013-02-04T00:00:00.000Z,Sold,2006-01-27T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,FOR_RENT,,"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,2500,2310,2500,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,2026-07-27T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Price change,2026-04-22T00:00:00.000Z,Price change,2026-01-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,38,/homedetails/2704-Bruce-St-Conway-AR-72034/238257_zpid/,FOR_RENT,123000,"2704 Bruce St, Conway, AR 72034",2704 Bruce St,1550,1503,1550,https://www.zillow.com/homedetails/2704-Bruce-St-Conway-AR-72034/238257_zpid/,2026-07-09T00:00:00.000Z,Listed for rent,2025-08-11T00:00:00.000Z,Listing removed,2025-06-27T00:00:00.000Z,Listed for rent,2014-08-01T00:00:00.000Z,Sold,2014-06-12T00:00:00.000Z,Listed for sale,2013-01-13T00:00:00.000Z,Sold,2009-11-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,/homedetails/2105-Lookout-Ave-Conway-AR-72034/235105_zpid/,FOR_RENT,40000,"2105 Lookout Ave, Conway, AR 72034",2105 Lookout Ave,1600,1080,1600,https://www.zillow.com/homedetails/2105-Lookout-Ave-Conway-AR-72034/235105_zpid/,2026-07-25T00:00:00.000Z,Listed for rent,2017-05-02T00:00:00.000Z,Sold,2013-09-13T00:00:00.000Z,Sold,2009-07-08T00:00:00.000Z,Sold,2009-04-18T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,/homedetails/2830-Longbow-Ln-Conway-AR-72034/82265622_zpid/,FOR_RENT,192099,"2830 Longbow Ln, Conway, AR 72034",2830 Longbow Ln,1450,1388,1450,https://www.zillow.com/homedetails/2830-Longbow-Ln-Conway-AR-72034/82265622_zpid/,2026-08-10T00:00:00.000Z,Listed for rent,2024-07-03T00:00:00.000Z,Listing removed,2024-06-17T00:00:00.000Z,Listed for rent,2022-05-27T00:00:00.000Z,Sold,2008-02-29T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,/homedetails/1225-Alex-St-Conway-AR-72032/82247336_zpid/,FOR_RENT,141000,"1225 Alex St, Conway, AR 72032",1225 Alex St,1650,1400,1650,https://www.zillow.com/homedetails/1225-Alex-St-Conway-AR-72032/82247336_zpid/,2026-08-15T00:00:00.000Z,Listed for rent,2021-02-27T00:00:00.000Z,Listing removed,2020-03-14T00:00:00.000Z,Listing removed,2020-03-05T00:00:00.000Z,Listed for rent,2018-09-27T00:00:00.000Z,Listing removed,2018-09-07T00:00:00.000Z,Listed for rent,2017-08-29T00:00:00.000Z,Listing removed,2017-08-18T00:00:00.000Z,Sold,2017-08-16T00:00:00.000Z,Listed for rent,2017-03-31T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,/homedetails/2024-Weems-St-Conway-AR-72034/338960334_zpid/,FOR_RENT,,"2024 Weems St, Conway, AR 72034",2024 Weems St,2500,,2500,https://www.zillow.com/homedetails/2024-Weems-St-Conway-AR-72034/338960334_zpid/,2026-07-21T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,/homedetails/2530-Peabody-Dr-Conway-AR-72032/239829_zpid/,FOR_RENT,199000,"2530 Peabody Dr, Conway, AR 72032",2530 Peabody Dr,1500,1271,1500,https://www.zillow.com/homedetails/2530-Peabody-Dr-Conway-AR-72032/239829_zpid/,2026-08-15T00:00:00.000Z,Listed for rent,2025-07-28T00:00:00.000Z,Sold,2025-06-29T00:00:00.000Z,Contingent,2025-06-28T00:00:00.000Z,Listed for sale,2014-12-23T00:00:00.000Z,Sold,2013-09-19T00:00:00.000Z,Sold,2013-06-28T00:00:00.000Z,Listed for sale,2012-12-14T00:00:00.000Z,Listing removed,2012-10-15T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,73,/homedetails/1670-Ryder-St-Conway-AR-72032/338960302_zpid/,FOR_RENT,,"1670 Ryder St, Conway, AR 72032",1670 Ryder St,1650,1243,1650,https://www.zillow.com/homedetails/1670-Ryder-St-Conway-AR-72032/338960302_zpid/,2026-06-04T00:00:00.000Z,Listed for rent,2025-03-14T00:00:00.000Z,Listing removed,2024-12-31T00:00:00.000Z,Listed for rent,2023-01-25T00:00:00.000Z,Listing removed,2022-12-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,/homedetails/1310-Addy-Brook-St-Conway-AR-72032/82287140_zpid/,FOR_RENT,143000,"1310 Addy Brook St, Conway, AR 72032",1310 Addy Brook St,1550,1422,1550,https://www.zillow.com/homedetails/1310-Addy-Brook-St-Conway-AR-72032/82287140_zpid/,2026-08-15T00:00:00.000Z,Listed for rent,2017-12-05T00:00:00.000Z,Sold,2017-05-19T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
