listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,listingAddress/zipCode,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
"5017 Windflower Cv, Alexander, AR 72002",5017 Windflower Cv,Alexander,AR,72002,,forRent,4,1470,,1800,7,https://www.zillow.com/homedetails/5017-Windflower-Cv-Alexander-AR-72002/346557333_zpid/,,220375,2026-09-10T00:00:00.000Z,Listed for rent,2024-07-08T00:00:00.000Z,Listing removed,2024-07-01T00:00:00.000Z,Listed for rent,2024-06-28T00:00:00.000Z,Sold,2024-06-13T00:00:00.000Z,Contingent,2024-03-30T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1116 Kenwood Cv, Bryant, AR 72022",1116 Kenwood Cv,Bryant,AR,72022,,forRent,4,1931,,2100,28,https://www.zillow.com/homedetails/1116-Kenwood-Cv-Bryant-AR-72022/52934559_zpid/,,120000,2026-08-20T00:00:00.000Z,Listed for rent,2025-07-26T00:00:00.000Z,Listing removed,2025-07-22T00:00:00.000Z,Listed for rent,2024-01-18T00:00:00.000Z,Listing removed,2023-10-26T00:00:00.000Z,Listed for rent,2022-06-08T00:00:00.000Z,Listing removed,2022-06-02T00:00:00.000Z,Listed for rent,2022-05-25T00:00:00.000Z,Listing removed,2022-04-09T00:00:00.000Z,Listed for rent,2022-03-31T00:00:00.000Z,Listing removed,2022-02-09T00:00:00.000Z,Price change,2022-01-28T00:00:00.000Z,Listed for rent,2019-06-16T00:00:00.000Z,Listing removed,2019-05-09T00:00:00.000Z,Price change,2019-01-11T00:00:00.000Z,Listed for rent,2011-10-13T00:00:00.000Z,Listing removed,2011-08-06T00:00:00.000Z,Listed for rent,2001-12-26T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,
"1948 Cambridge Village Dr, Conway, AR 72032",1948 Cambridge Village Dr,Conway,AR,72032,,forRent,3,1502,,1500,5,https://www.zillow.com/homedetails/1948-Cambridge-Village-Dr-Conway-AR-72032/203896115_zpid/,,,2026-09-12T00:00:00.000Z,Listed for rent,2026-08-06T00:00:00.000Z,Listing removed,2026-05-25T00:00:00.000Z,Price change,2026-05-06T00:00:00.000Z,Listed for rent,2025-04-16T00:00:00.000Z,Listing removed,2025-03-18T00:00:00.000Z,Listed for rent,2024-06-20T00:00:00.000Z,Listing removed,2024-06-10T00:00:00.000Z,Listed for rent,2024-06-10T00:00:00.000Z,Listing removed,2024-05-14T00:00:00.000Z,Listed for rent,2023-05-16T00:00:00.000Z,Listing removed,2023-03-15T00:00:00.000Z,Listed for rent,2022-04-14T00:00:00.000Z,Listing removed,2022-02-19T00:00:00.000Z,Price change,2022-01-28T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,
"754 Gussy Ln, Benton, AR 72019",754 Gussy Ln,Benton,AR,72019,,forRent,3,1523,,1600,6,https://www.zillow.com/homedetails/754-Gussy-Ln-Benton-AR-72019/464376472_zpid/,,220900,2026-09-11T00:00:00.000Z,Listed for rent,2026-08-27T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"351 Meadow Creek Dr, Haskell, AR 72015",351 Meadow Creek Dr,Haskell,AR,72015,,forRent,3,1625,,1650,41,https://www.zillow.com/homedetails/351-Meadow-Creek-Dr-Haskell-AR-72015/92428597_zpid/,,139900,2026-08-07T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-07-17T00:00:00.000Z,Listed for rent,2022-10-26T00:00:00.000Z,Listing removed,2022-10-15T00:00:00.000Z,Price change,2022-10-04T00:00:00.000Z,Price change,2022-08-28T00:00:00.000Z,Price change,2022-08-25T00:00:00.000Z,Listed for rent,2018-10-05T00:00:00.000Z,Sold,2018-08-13T00:00:00.000Z,Listed for sale,2016-04-28T00:00:00.000Z,Sold,2010-02-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"153 Harwill, Hensley, AR 72065",153 Harwill,Hensley,AR,72065,,forRent,4,2359,,2500,38,https://www.zillow.com/homedetails/153-Harwill-Hensley-AR-72065/2082362397_zpid/,,,2026-08-10T00:00:00.000Z,Listed for rent,2025-08-04T00:00:00.000Z,Listing removed,2025-07-01T00:00:00.000Z,Listed for rent,2025-06-30T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2019-11-13T00:00:00.000Z,Listing removed,2019-10-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6316 Warwick Dr, Alexander, AR 72002",6316 Warwick Dr,Alexander,AR,72002,,forRent,4,1884,,2400,48,https://www.zillow.com/homedetails/6316-Warwick-Dr-Alexander-AR-72002/461049113_zpid/,,277000,2026-07-31T00:00:00.000Z,Listed for rent,2026-06-29T00:00:00.000Z,Sold,2026-05-29T00:00:00.000Z,Contingent,2026-05-29T00:00:00.000Z,Price change,2026-03-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"209 Rose St, Haskell, AR 72015",209 Rose St,Haskell,AR,72015,,forRent,4,1290,,1495,8,https://www.zillow.com/homedetails/209-Rose-St-Haskell-AR-72015/71713627_zpid/,,95000,2026-09-09T00:00:00.000Z,Listed for rent,2026-07-09T00:00:00.000Z,Sold,2006-09-21T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27 Emerald Cir, Cabot, AR 72023",27 Emerald Cir,Cabot,AR,72023,,forRent,3,1688,,1700,5,https://www.zillow.com/homedetails/27-Emerald-Cir-Cabot-AR-72023/254457_zpid/,,400000,2026-09-12T00:00:00.000Z,Listed for rent,2026-07-24T00:00:00.000Z,Listing removed,2026-07-22T00:00:00.000Z,Listed for rent,2026-07-10T00:00:00.000Z,Listing removed,2026-07-01T00:00:00.000Z,Listed for rent,2025-07-17T00:00:00.000Z,Listing removed,2025-07-03T00:00:00.000Z,Listed for rent,2020-05-06T00:00:00.000Z,Listing removed,2020-04-16T00:00:00.000Z,Listed for rent,2014-07-18T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5 Weatherwood Dr, Greenbrier, AR 72058",5 Weatherwood Dr,Greenbrier,AR,72058,,forRent,3,1547,,1575,71,https://www.zillow.com/homedetails/5-Weatherwood-Dr-Greenbrier-AR-72058/102993946_zpid/,,154000,2026-09-09T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Listed for rent,2022-10-04T00:00:00.000Z,Listing removed,2022-09-19T00:00:00.000Z,Listed for rent,2022-09-16T00:00:00.000Z,Listed for sale,2008-04-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2721 Timbermist Dr, Benton, AR 72015",2721 Timbermist Dr,Benton,AR,72015,,forRent,3,1200,,1600,18,https://www.zillow.com/homedetails/2721-Timbermist-Dr-Benton-AR-72015/386806_zpid/,,83000,2026-08-30T00:00:00.000Z,Listed for rent,2025-09-01T00:00:00.000Z,Listing removed,2025-06-30T00:00:00.000Z,Price change,2025-03-03T00:00:00.000Z,Price change,2024-12-20T00:00:00.000Z,Listed for rent,2024-12-06T00:00:00.000Z,Listing removed,2024-11-26T00:00:00.000Z,Price change,2024-11-20T00:00:00.000Z,Listed for rent,2024-11-12T00:00:00.000Z,Listing removed,2024-10-30T00:00:00.000Z,Price change,2024-10-23T00:00:00.000Z,Listed for rent,2023-06-20T00:00:00.000Z,Listing removed,2023-06-03T00:00:00.000Z,Listed for rent,2023-05-22T00:00:00.000Z,Listing removed,2023-05-01T00:00:00.000Z,Price change,2023-04-04T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2017-08-01T00:00:00.000Z,Listing removed,2017-07-22T00:00:00.000Z,Listed for rent,2011-04-13T00:00:00.000Z,Sold,2011-02-02T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,
"508 SW 4th St, Bryant, AR 72022",508 SW 4th St,Bryant,AR,72022,,forRent,3,1510,,1950,10,https://www.zillow.com/homedetails/508-SW-4th-St-Bryant-AR-72022/391129_zpid/,,231000,2026-09-07T00:00:00.000Z,Listed for rent,2026-07-02T00:00:00.000Z,Listing removed,2026-06-18T00:00:00.000Z,Sold,2026-06-18T00:00:00.000Z,Listed for rent,2026-05-27T00:00:00.000Z,Contingent,2026-05-22T00:00:00.000Z,Price change,2026-05-12T00:00:00.000Z,Price change,2026-05-01T00:00:00.000Z,Price change,2026-04-04T00:00:00.000Z,Listed for sale,2014-11-21T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2352 Bassett St, Benton, AR 72019",2352 Bassett St,Benton,AR,72019,,forRent,4,1852,,1695,9,https://www.zillow.com/homedetails/2352-Bassett-St-Benton-AR-72019/461516492_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-04T00:00:00.000Z,Price change,2026-07-16T00:00:00.000Z,Listed for sale,2026-04-06T00:00:00.000Z,Listing removed,2026-04-05T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2500 Gibby Dr, Conway, AR 72032",2500 Gibby Dr,Conway,AR,72032,,forRent,3,1221,,1350,13,https://www.zillow.com/homedetails/2500-Gibby-Dr-Conway-AR-72032/239939_zpid/,,123000,2026-09-04T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2021-03-12T00:00:00.000Z,Sold,2015-06-30T00:00:00.000Z,Sold,2015-03-29T00:00:00.000Z,Listing removed,2015-03-15T00:00:00.000Z,Listed for sale,2014-01-02T00:00:00.000Z,Sold,2008-03-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2714 Gage Dr, Benton, AR 72019",2714 Gage Dr,Benton,AR,72019,,forRent,3,1303,,1500,17,https://www.zillow.com/homedetails/2714-Gage-Dr-Benton-AR-72019/92431557_zpid/,,122580,2026-08-31T00:00:00.000Z,Listed for rent,2022-03-04T00:00:00.000Z,Sold,2018-05-12T00:00:00.000Z,Listing removed,2018-04-07T00:00:00.000Z,Listed for rent,2018-02-11T00:00:00.000Z,Listing removed,2018-01-21T00:00:00.000Z,Price change,2017-11-09T00:00:00.000Z,Listed for rent,2017-04-11T00:00:00.000Z,Listing removed,2017-03-19T00:00:00.000Z,Listed for rent,2016-08-25T00:00:00.000Z,Listing removed,2015-11-21T00:00:00.000Z,Listing removed,2015-11-13T00:00:00.000Z,Listed for rent,2007-05-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"831 Watkins St, Conway, AR 72034",831 Watkins St,Conway,AR,72034,,forRent,3,1176,,1175,22,https://www.zillow.com/homedetails/831-Watkins-St-Conway-AR-72034/237666_zpid/,,85000,2026-08-27T00:00:00.000Z,Listed for rent,2025-12-01T00:00:00.000Z,Listing removed,2025-10-29T00:00:00.000Z,Listed for rent,2019-08-02T00:00:00.000Z,Listing removed,2019-07-17T00:00:00.000Z,Price change,2019-07-13T00:00:00.000Z,Listed for rent,2018-11-15T00:00:00.000Z,Listing removed,2018-08-03T00:00:00.000Z,Listed for rent,2017-10-03T00:00:00.000Z,Listing removed,2017-09-29T00:00:00.000Z,Price change,2017-09-12T00:00:00.000Z,Listed for rent,2016-11-22T00:00:00.000Z,Listing removed,2016-07-07T00:00:00.000Z,Listing removed,2014-11-19T00:00:00.000Z,Listing removed,2014-10-31T00:00:00.000Z,Listed for rent,2014-06-25T00:00:00.000Z,Sold,2012-01-25T00:00:00.000Z,Listing removed,2012-01-06T00:00:00.000Z,Listed for sale,2008-10-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,
"1425 Joyner Dr, Conway, AR 72034",1425 Joyner Dr,Conway,AR,72034,,forRent,3,1157,,1450,34,https://www.zillow.com/homedetails/1425-Joyner-Dr-Conway-AR-72034/35730195_zpid/,,155000,2026-08-14T00:00:00.000Z,Listed for rent,2025-10-28T00:00:00.000Z,Listing removed,2025-08-29T00:00:00.000Z,Price change,2025-08-12T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-16T00:00:00.000Z,Listed for rent,2022-04-27T00:00:00.000Z,Sold,2021-12-16T00:00:00.000Z,Listing removed,2021-10-26T00:00:00.000Z,Listed for rent,2019-05-14T00:00:00.000Z,Sold,2019-03-21T00:00:00.000Z,Listed for sale,2016-05-03T00:00:00.000Z,Sold,2016-02-17T00:00:00.000Z,Listed for sale,2011-04-01T00:00:00.000Z,Sold,2011-01-22T00:00:00.000Z,Price change,2011-01-01T00:00:00.000Z,Price change,2010-11-18T00:00:00.000Z,Listed for sale,2010-10-15T00:00:00.000Z,Listing removed,2010-10-15T00:00:00.000Z,Price change,2010-09-24T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,
"2344 Bassett St, Benton, AR 72019",2344 Bassett St,Benton,AR,72019,,forRent,3,1523,,1545,9,https://www.zillow.com/homedetails/2344-Bassett-St-Benton-AR-72019/463059714_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-06-09T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2765 Archer Ln, Conway, AR 72034",2765 Archer Ln,Conway,AR,72034,,forRent,3,1560,,1700,34,https://www.zillow.com/homedetails/2765-Archer-Ln-Conway-AR-72034/241241_zpid/,,154500,2026-08-14T00:00:00.000Z,Listed for rent,2025-09-17T00:00:00.000Z,Listing removed,2025-08-12T00:00:00.000Z,Listed for rent,2024-05-31T00:00:00.000Z,Listing removed,2024-05-16T00:00:00.000Z,Listed for rent,2023-06-05T00:00:00.000Z,Listing removed,2023-06-02T00:00:00.000Z,Listed for rent,2019-12-17T00:00:00.000Z,Sold,2019-11-19T00:00:00.000Z,Price change,2019-09-30T00:00:00.000Z,Listed for sale,2014-10-14T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211 Rodney Guthrie Dr, Cabot, AR 72023",211 Rodney Guthrie Dr,Cabot,AR,72023,,forRent,3,1268,,1345,42,https://www.zillow.com/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/,,155000,2026-08-06T00:00:00.000Z,Listed for rent,2025-09-22T00:00:00.000Z,Listing removed,2025-08-26T00:00:00.000Z,Price change,2025-07-29T00:00:00.000Z,Listed for rent,2023-07-27T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent,2022-03-10T00:00:00.000Z,Sold,2022-01-31T00:00:00.000Z,Listed for sale,2019-09-20T00:00:00.000Z,Sold,2019-09-11T00:00:00.000Z,Listed for sale,2019-08-26T00:00:00.000Z,Pending sale,2019-08-13T00:00:00.000Z,Price change,2019-05-31T00:00:00.000Z,Price change,2019-03-17T00:00:00.000Z,Listed for sale,2017-02-23T00:00:00.000Z,Listing removed,2017-01-02T00:00:00.000Z,Price change,2016-07-05T00:00:00.000Z,Listed for sale,2016-06-27T00:00:00.000Z,Sold,2015-11-21T00:00:00.000Z,Listed for sale,2014-09-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,
"21 Willard St, Ward, AR 72176",21 Willard St,Ward,AR,72176,,forRent,3,1301,,1395,34,https://www.zillow.com/homedetails/21-Willard-St-Ward-AR-72176/55151159_zpid/,,165000,2026-08-14T00:00:00.000Z,Listed for rent,2022-08-08T00:00:00.000Z,Sold,2014-12-24T00:00:00.000Z,Listing removed,2014-11-06T00:00:00.000Z,Price change,2014-10-02T00:00:00.000Z,Listed for rent,2014-04-10T00:00:00.000Z,Listing removed,2014-03-01T00:00:00.000Z,Listed for rent,2014-02-18T00:00:00.000Z,Listing removed,2014-02-07T00:00:00.000Z,Price change,2014-01-09T00:00:00.000Z,Price change,2013-10-25T00:00:00.000Z,Price change,2013-08-24T00:00:00.000Z,Listed for sale,2013-05-23T00:00:00.000Z,Listing removed,2013-04-18T00:00:00.000Z,Price change,2013-03-30T00:00:00.000Z,Price change,2013-03-13T00:00:00.000Z,Price change,2013-02-26T00:00:00.000Z,Price change,2013-02-10T00:00:00.000Z,Listed for sale,2012-07-04T00:00:00.000Z,Listing removed,2012-05-16T00:00:00.000Z,Price change,2012-04-12T00:00:00.000Z,Price change,2012-04-09T00:00:00.000Z,Price change,2012-03-23T00:00:00.000Z,Price change,2012-03-15T00:00:00.000Z,Listed for sale,,,,,,,,
"345 Joyner Loop, Lonoke, AR 72086",345 Joyner Loop,Lonoke,AR,72086,,forRent,3,1120,,1200,76,https://www.zillow.com/homedetails/345-Joyner-Loop-Lonoke-AR-72086/99446243_zpid/,,36000,2026-07-05T00:00:00.000Z,Price change,2026-07-03T00:00:00.000Z,Listed for rent,2026-06-23T00:00:00.000Z,Listing removed,2026-02-11T00:00:00.000Z,Listed for rent,2025-11-22T00:00:00.000Z,Listing removed,2025-11-15T00:00:00.000Z,Price change,2025-11-05T00:00:00.000Z,Listed for rent,2025-09-05T00:00:00.000Z,Listing removed,2025-08-06T00:00:00.000Z,Listed for rent,2007-02-20T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"600 S Davis St, Conway, AR 72034",600 S Davis St,Conway,AR,72034,,forRent,3,1728,,1500,87,https://www.zillow.com/homedetails/600-S-Davis-St-Conway-AR-72034/235022_zpid/,,108500,2026-09-02T00:00:00.000Z,Price change,2026-07-20T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Listed for rent,2022-10-20T00:00:00.000Z,Listing removed,2022-10-11T00:00:00.000Z,Price change,2022-09-22T00:00:00.000Z,Listed for rent,2017-06-15T00:00:00.000Z,Sold,2017-05-06T00:00:00.000Z,Listed for sale,2015-04-17T00:00:00.000Z,Sold,2005-07-22T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4903 Natalie Dr, Bryant, AR 72022",4903 Natalie Dr,Bryant,AR,72022,,forRent,4,1990,,1860,24,https://www.zillow.com/homedetails/4903-Natalie-Dr-Bryant-AR-72022/82281136_zpid/,,38000,2026-08-24T00:00:00.000Z,Listed for rent,2007-08-22T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"605 Valley Vista Dr, Benton, AR 72019",605 Valley Vista Dr,Benton,AR,72019,,forRent,4,1942,,1875,72,https://www.zillow.com/homedetails/605-Valley-Vista-Dr-Benton-AR-72019/387089_zpid/,,,2026-07-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"418 S Main, Benton, AR 72015",418 S Main,Benton,AR,72015,,forRent,3,1096,,1300,31,https://www.zillow.com/homedetails/418-S-Main-Benton-AR-72015/71708118_zpid/,,99500,2026-09-08T00:00:00.000Z,Listed for rent,2026-09-01T00:00:00.000Z,Listing removed,2026-08-17T00:00:00.000Z,Listed for rent,2018-08-10T00:00:00.000Z,Sold,2018-06-20T00:00:00.000Z,Sold,2018-04-03T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2615 Stivers Blvd, Bryant, AR 72022",2615 Stivers Blvd,Bryant,AR,72022,,forRent,3,1736,,1700,5,https://www.zillow.com/homedetails/2615-Stivers-Blvd-Bryant-AR-72022/391919_zpid/,,190000,2026-09-16T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Listed for rent,2025-04-04T00:00:00.000Z,Sold,2025-03-05T00:00:00.000Z,Contingent,2025-03-01T00:00:00.000Z,Listed for sale,2022-06-13T00:00:00.000Z,Listing removed,2022-06-05T00:00:00.000Z,Listed for rent,2022-06-02T00:00:00.000Z,Listing removed,2022-04-24T00:00:00.000Z,Listed for sale,2022-04-04T00:00:00.000Z,Listing removed,2022-03-29T00:00:00.000Z,Listed for rent,2021-02-23T00:00:00.000Z,Listing removed,2020-11-10T00:00:00.000Z,Listing removed,2020-11-09T00:00:00.000Z,Listed for rent,2019-09-04T00:00:00.000Z,Listing removed,2019-09-03T00:00:00.000Z,Listing removed,2019-08-20T00:00:00.000Z,Listed for rent,2019-08-04T00:00:00.000Z,Price change,2019-06-28T00:00:00.000Z,Price change,2019-06-22T00:00:00.000Z,Price change,2019-06-15T00:00:00.000Z,Listed for sale,2019-02-11T00:00:00.000Z,Sold,,,,,,,,,,,,
"102 Rosebud Cir, Cabot, AR 72023",102 Rosebud Cir,Cabot,AR,72023,,forRent,3,1277,,1375,48,https://www.zillow.com/homedetails/102-Rosebud-Cir-Cabot-AR-72023/63160774_zpid/,,199000,2026-09-15T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Listed for rent,2024-10-10T00:00:00.000Z,Listing removed,2024-10-09T00:00:00.000Z,Price change,2024-09-26T00:00:00.000Z,Listed for rent,2024-08-23T00:00:00.000Z,Sold,2024-07-15T00:00:00.000Z,Listed for sale,2019-02-08T00:00:00.000Z,Sold,2019-01-11T00:00:00.000Z,Pending sale,2018-12-01T00:00:00.000Z,Price change,2018-09-22T00:00:00.000Z,Price change,2018-08-05T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4825 Coronell Way, Bryant, AR 72022",4825 Coronell Way,Bryant,AR,72022,,forRent,4,2060,,3050,31,https://www.zillow.com/homedetails/4825-Coronell-Way-Bryant-AR-72022/453104565_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21051 Natalie Ln, Little Rock, AR 72206",21051 Natalie Ln,Little Rock,AR,72206,,forRent,3,1550,,1700,7,https://www.zillow.com/homedetails/21051-Natalie-Ln-Little-Rock-AR-72206/64691031_zpid/,,,2026-09-10T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35 G St, Cabot, AR 72023",35 G St,Cabot,AR,72023,,forRent,3,1849,,1825,71,https://www.zillow.com/homedetails/35-G-St-Cabot-AR-72023/254255_zpid/,,230000,2026-07-25T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Price change,2026-05-03T00:00:00.000Z,Listed for rent,2025-05-25T00:00:00.000Z,Listing removed,2025-05-14T00:00:00.000Z,Price change,2025-05-01T00:00:00.000Z,Listed for rent,2021-06-07T00:00:00.000Z,Sold,2020-09-03T00:00:00.000Z,Sold,2020-06-19T00:00:00.000Z,Listed for sale,2018-06-22T00:00:00.000Z,Sold,2018-05-08T00:00:00.000Z,Listed for sale,2014-04-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2912 Highway 319 W, Austin, AR 72007",2912 Highway 319 W,Austin,AR,72007,,forRent,3,1992,,1695,309,https://www.zillow.com/homedetails/2912-Highway-319-W-Austin-AR-72007/249702_zpid/,,640000,2026-08-19T00:00:00.000Z,Price change,2026-07-25T00:00:00.000Z,Price change,2026-05-29T00:00:00.000Z,Price change,2026-03-06T00:00:00.000Z,Price change,2026-02-18T00:00:00.000Z,Price change,2026-02-03T00:00:00.000Z,Price change,2025-11-12T00:00:00.000Z,Listed for rent,2013-09-27T00:00:00.000Z,Sold,1991-10-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1219 N Parker Haskell St, Benton, AR 72015",1219 N Parker Haskell St,Benton,AR,72015,,forRent,3,1680,,1400,1,https://www.zillow.com/homedetails/1219-N-Parker-Haskell-St-Benton-AR-72015/392830_zpid/,,35564,2026-08-31T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Listed for rent,2025-12-12T00:00:00.000Z,Listing removed,2025-11-20T00:00:00.000Z,Listed for rent,2025-05-09T00:00:00.000Z,Listing removed,2025-05-04T00:00:00.000Z,Listing removed,2025-04-22T00:00:00.000Z,Price change,2025-04-13T00:00:00.000Z,Listed for rent,2025-03-03T00:00:00.000Z,Price change,2025-02-10T00:00:00.000Z,Price change,2025-02-02T00:00:00.000Z,Listed for sale,2023-09-17T00:00:00.000Z,Listing removed,2023-09-03T00:00:00.000Z,Listed for rent,2023-08-29T00:00:00.000Z,Listing removed,2023-06-16T00:00:00.000Z,Listed for sale,2023-04-17T00:00:00.000Z,Listing removed,2023-03-05T00:00:00.000Z,Price change,2023-02-01T00:00:00.000Z,Listed for sale,2022-05-23T00:00:00.000Z,Listing removed,2022-04-30T00:00:00.000Z,Listed for sale,2022-04-28T00:00:00.000Z,Contingent,2022-04-27T00:00:00.000Z,Price change,2022-03-26T00:00:00.000Z,Listed for sale,2016-02-18T00:00:00.000Z,Sold,2015-09-02T00:00:00.000Z,Sold,2009-08-13T00:00:00.000Z,Sold,2008-05-06T00:00:00.000Z,Sold
