listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"3927 Newhall Dr NW, Hickory, NC 28601",3927 Newhall Dr NW,Hickory,NC,,forRent,3,1082,,1450,21,https://www.zillow.com/homedetails/3927-Newhall-Dr-NW-Hickory-NC-28601/98193008_zpid/,,205000,2026-09-03T00:00:00.000Z,Listed for rent,2024-07-24T00:00:00.000Z,Listing removed,2024-07-18T00:00:00.000Z,Price change,2024-07-08T00:00:00.000Z,Price change,2024-05-07T00:00:00.000Z,Listed for rent,2022-03-30T00:00:00.000Z,Sold
"1415 Mammoth Rd, Hickory, NC 28602",1415 Mammoth Rd,Hickory,NC,,forRent,4,1927,,2145,22,https://www.zillow.com/homedetails/1415-Mammoth-Rd-Hickory-NC-28602/461722523_zpid/,,272500,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-02T00:00:00.000Z,Price change,2026-04-15T00:00:00.000Z,Listed for sale,,
"1406 Mammoth Rd, Hickory, NC 28602",1406 Mammoth Rd,Hickory,NC,,forRent,3,1749,,2025,22,https://www.zillow.com/homedetails/1406-Mammoth-Rd-Hickory-NC-28602/460650036_zpid/,,258000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-02T00:00:00.000Z,Price change,2026-05-12T00:00:00.000Z,Price change,2026-02-24T00:00:00.000Z,Price change
"1330 37th Avenue Ln NE, Hickory, NC 28601",1330 37th Avenue Ln NE,Hickory,NC,,forRent,5,2368,,2700,51,https://www.zillow.com/homedetails/1330-37th-Avenue-Ln-NE-Hickory-NC-28601/452771842_zpid/,,330000,2026-08-04T00:00:00.000Z,Listed for rent,2025-09-16T00:00:00.000Z,Sold,2025-06-09T00:00:00.000Z,Pending sale,2025-06-04T00:00:00.000Z,Price change,2025-05-31T00:00:00.000Z,Listed for sale,,
"106 10th Ave SE, Hickory, NC 28602",106 10th Ave SE,Hickory,NC,,forRent,3,1333,,1595,100,https://www.zillow.com/homedetails/106-10th-Ave-SE-Hickory-NC-28602/463282226_zpid/,,,2026-06-16T00:00:00.000Z,Listed for rent,,,,,,,,,,
"1419 Mammoth Rd, Hickory, NC 28602",1419 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2275,22,https://www.zillow.com/homedetails/1419-Mammoth-Rd-Hickory-NC-28602/461722721_zpid/,,292400,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-04-15T00:00:00.000Z,Listed for sale,,,,
"15 Harvest Ridge Dr, Hickory, NC 28601",15 Harvest Ridge Dr,Hickory,NC,,forRent,4,2000,,2100,25,https://www.zillow.com/homedetails/15-Harvest-Ridge-Dr-Hickory-NC-28601/2063037302_zpid/,,220990,2026-09-22T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-08-30T00:00:00.000Z,Listed for rent,2025-06-28T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2023-09-11T00:00:00.000Z,Listing removed
"3967 Newhall Dr NW, Hickory, NC 28601",3967 Newhall Dr NW,Hickory,NC,,forRent,3,1158,,1400,30,https://www.zillow.com/homedetails/3967-Newhall-Dr-NW-Hickory-NC-28601/343810572_zpid/,,,2026-08-25T00:00:00.000Z,Listed for rent,2025-08-12T00:00:00.000Z,Listing removed,2025-07-23T00:00:00.000Z,Listed for rent,2025-04-17T00:00:00.000Z,Listing removed,2025-03-28T00:00:00.000Z,Listed for rent,2024-03-28T00:00:00.000Z,Listing removed
"104 10th Ave SE, Hickory, NC 28602",104 10th Ave SE,Hickory,NC,,forRent,3,1333,,1595,107,https://www.zillow.com/homedetails/104-10th-Ave-SE-Hickory-NC-28602/71959215_zpid/,,420000,2026-06-09T00:00:00.000Z,Listed for rent,2025-12-17T00:00:00.000Z,Sold,2025-10-09T00:00:00.000Z,Listed for sale,2024-12-30T00:00:00.000Z,Sold,2024-11-05T00:00:00.000Z,Listed for sale,2015-02-28T00:00:00.000Z,Listing removed
"1411 Mammoth Rd, Hickory, NC 28602",1411 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2255,22,https://www.zillow.com/homedetails/1411-Mammoth-Rd-Hickory-NC-28602/463736170_zpid/,,292400,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-07-08T00:00:00.000Z,Listed for sale,,,,
"1417 17th Ave NE, Hickory, NC 28601",1417 17th Ave NE,Hickory,NC,,forRent,3,1400,,1725,48,https://www.zillow.com/homedetails/1417-17th-Ave-NE-Hickory-NC-28601/71551010_zpid/,,99000,2026-08-21T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,2006-11-13T00:00:00.000Z,Sold,,,,,,
"5944 Bakers Point, Hickory, NC 28602",5944 Bakers Point,Hickory,NC,,forRent,5,3953,,3600,37,https://www.zillow.com/homedetails/5944-Bakers-Point-Hickory-NC-28602/98192272_zpid/,,90000,2026-08-18T00:00:00.000Z,Listed for rent,2026-08-13T00:00:00.000Z,Listing removed,2026-07-27T00:00:00.000Z,Price change,2026-06-23T00:00:00.000Z,Price change,2026-04-30T00:00:00.000Z,Listed for sale,2026-03-01T00:00:00.000Z,Listing removed
"1423 Mammoth Rd, Hickory, NC 28602",1423 Mammoth Rd,Hickory,NC,,forRent,4,1927,,2095,73,https://www.zillow.com/homedetails/1423-Mammoth-Rd-Hickory-NC-28602/461722831_zpid/,,,2026-09-11T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Listed for rent,2026-05-26T00:00:00.000Z,Listing removed,2026-05-19T00:00:00.000Z,Price change,2026-04-15T00:00:00.000Z,Listed for sale,,
"512 12th Ave NE, Hickory, NC 28601",512 12th Ave NE,Hickory,NC,,forRent,3,1334,,1595,73,https://www.zillow.com/homedetails/512-12th-Ave-NE-Hickory-NC-28601/463832995_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2130 10th St SE, Hickory, NC 28602",2130 10th St SE,Hickory,NC,,forRent,4,2174,,2250,48,https://www.zillow.com/homedetails/2130-10th-St-SE-Hickory-NC-28602/463122074_zpid/,,,2026-08-07T00:00:00.000Z,Listed for rent,2026-07-20T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-06-11T00:00:00.000Z,Listed for sale,,,,
"765 8th Avenue Dr SE, Hickory, NC 28602",765 8th Avenue Dr SE,Hickory,NC,,forRent,3,1463,,1750,94,https://www.zillow.com/homedetails/765-8th-Avenue-Dr-SE-Hickory-NC-28602/71963561_zpid/,,110000,2026-08-20T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Listed for rent,2023-05-15T00:00:00.000Z,Listing removed,2023-04-28T00:00:00.000Z,Price change,2023-04-07T00:00:00.000Z,Listed for rent,2023-01-25T00:00:00.000Z,Sold
"4030 Buff St, Hickory, NC 28602",4030 Buff St,Hickory,NC,,forRent,3,2000,,1800,16,https://www.zillow.com/homedetails/4030-Buff-St-Hickory-NC-28602/227237379_zpid/,,132400,2026-09-18T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Listed for rent,2024-04-24T00:00:00.000Z,Listing removed,2024-04-05T00:00:00.000Z,Price change,2023-11-29T00:00:00.000Z,Price change,2023-11-06T00:00:00.000Z,Price change
"8889 State Highway 127, Hickory, NC 28601",8889 State Highway 127,Hickory,NC,,forRent,3,920,,1300,14,https://www.zillow.com/homedetails/8889-State-Highway-127-Hickory-NC-28601/229589331_zpid/,,115000,2026-09-10T00:00:00.000Z,Listed for rent,2025-06-26T00:00:00.000Z,Listing removed,2025-06-20T00:00:00.000Z,Listed for rent,2015-06-10T00:00:00.000Z,Sold,,,,
"5694 Claridge Dr, Hickory, NC 28602",5694 Claridge Dr,Hickory,NC,,forRent,3,2200,,2150,125,https://www.zillow.com/homedetails/5694-Claridge-Dr-Hickory-NC-28602/71906250_zpid/,,113500,2026-05-22T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-02T00:00:00.000Z,Listed for rent,2000-11-03T00:00:00.000Z,Sold,,,,
"1296 37th Avenue Ln NE, Hickory, NC 28601",1296 37th Avenue Ln NE,Hickory,NC,,forRent,5,2368,,2500,1,https://www.zillow.com/homedetails/1296-37th-Avenue-Ln-NE-Hickory-NC-28601/440360611_zpid/,,323000,2026-09-23T00:00:00.000Z,Listed for rent,2026-04-29T00:00:00.000Z,Listing removed,2026-04-08T00:00:00.000Z,Listed for rent,2025-03-17T00:00:00.000Z,Listing removed,2025-02-26T00:00:00.000Z,Sold,2025-02-19T00:00:00.000Z,Listed for rent
"4029 6th Street Dr NW, Hickory, NC 28601",4029 6th Street Dr NW,Hickory,NC,,forRent,3,1566,,2400,13,https://www.zillow.com/homedetails/4029-6th-Street-Dr-NW-Hickory-NC-28601/71931514_zpid/,,173000,2026-09-11T00:00:00.000Z,Listed for rent,2020-02-24T00:00:00.000Z,Sold,2020-01-18T00:00:00.000Z,Pending sale,2019-11-30T00:00:00.000Z,Listed for sale,2019-11-06T00:00:00.000Z,Pending sale,2019-09-24T00:00:00.000Z,Price change
"1936 Eigth St, Hickory, NC 28602",1936 Eigth St,Hickory,NC,,forRent,3,1695,,1695,92,https://www.zillow.com/homedetails/1936-Eigth-St-Hickory-NC-28602/2052991619_zpid/,,,2026-09-10T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Price change,2026-08-14T00:00:00.000Z,Price change,2026-07-27T00:00:00.000Z,Price change,2026-07-07T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Listed for rent
"2781 19th Ave NE, Hickory, NC 28601",2781 19th Ave NE,Hickory,NC,,forRent,3,2500,,2200,38,https://www.zillow.com/homedetails/2781-19th-Ave-NE-Hickory-NC-28601/71935770_zpid/,,,2026-08-17T00:00:00.000Z,Listed for rent,2025-10-14T00:00:00.000Z,Listing removed,2025-09-27T00:00:00.000Z,Price change,2025-09-15T00:00:00.000Z,Listed for rent,2025-07-13T00:00:00.000Z,Listing removed,2025-07-10T00:00:00.000Z,Listed for rent
"1181 Courtney Dr, Hickory, NC 28602",1181 Courtney Dr,Hickory,NC,,forRent,4,993,,1950,21,https://www.zillow.com/homedetails/1181-Courtney-Dr-Hickory-NC-28602/71914325_zpid/,,115000,2026-09-03T00:00:00.000Z,Listed for rent,2025-03-27T00:00:00.000Z,Listing removed,2025-02-28T00:00:00.000Z,Listed for rent,2024-09-18T00:00:00.000Z,Sold,2005-05-02T00:00:00.000Z,Sold,,
"3315 23rd St NE, Hickory, NC 28601",3315 23rd St NE,Hickory,NC,,forRent,3,1369,,1995,21,https://www.zillow.com/homedetails/3315-23rd-St-NE-Hickory-NC-28601/71909821_zpid/,,145000,2026-09-03T00:00:00.000Z,Listed for rent,2026-07-02T00:00:00.000Z,Sold,2026-06-18T00:00:00.000Z,Listed for sale,,,,,,
"736 12th Ave NW, Hickory, NC 28601",736 12th Ave NW,Hickory,NC,,forRent,3,1852,,1900,24,https://www.zillow.com/homedetails/736-12th-Ave-NW-Hickory-NC-28601/71948672_zpid/,,,2026-08-31T00:00:00.000Z,Listed for rent,,,,,,,,,,
"3531 Wandering Ln NE, Hickory, NC 28601",3531 Wandering Ln NE,Hickory,NC,,forRent,3,1800,,2300,10,https://www.zillow.com/homedetails/3531-Wandering-Ln-NE-Hickory-NC-28601/71944979_zpid/,,172000,2026-09-20T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Listed for rent,2026-06-08T00:00:00.000Z,Sold,2021-04-21T00:00:00.000Z,Sold,,,,
"63 8th St SE, Hickory, NC 28602",63 8th St SE,Hickory,NC,,forRent,3,1226,,1895,8,https://www.zillow.com/homedetails/63-8th-St-SE-Hickory-NC-28602/82176711_zpid/,,89000,2026-09-16T00:00:00.000Z,Listed for rent,2025-08-13T00:00:00.000Z,Listing removed,2025-08-08T00:00:00.000Z,Listed for rent,2024-07-16T00:00:00.000Z,Listing removed,2024-07-05T00:00:00.000Z,Listed for rent,2024-06-20T00:00:00.000Z,Listing removed
"2957 31st Street Ln NE, Hickory, NC 28601",2957 31st Street Ln NE,Hickory,NC,,forRent,4,1889,,2225,8,https://www.zillow.com/homedetails/2957-31st-Street-Ln-NE-Hickory-NC-28601/463788123_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,
"2953 31st Street Ln NE, Hickory, NC 28601",2953 31st Street Ln NE,Hickory,NC,,forRent,4,2097,,2295,8,https://www.zillow.com/homedetails/2953-31st-Street-Ln-NE-Hickory-NC-28601/463168265_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-08-12T00:00:00.000Z,Price change,2026-07-18T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change
"4029 6th Street Dr NW, Hickory, NC 28601",4029 6th Street Dr NW,Hickory,NC,,forRent,3,1566,,2400,13,https://www.zillow.com/homedetails/4029-6th-Street-Dr-NW-Hickory-NC-28601/71931514_zpid/,,173000,2026-09-11T00:00:00.000Z,Listed for rent,2020-02-24T00:00:00.000Z,Sold,2020-01-18T00:00:00.000Z,Pending sale,2019-11-30T00:00:00.000Z,Listed for sale,2019-11-06T00:00:00.000Z,Pending sale,2019-09-24T00:00:00.000Z,Price change
"149 20th Ave NW, Hickory, NC 28601",149 20th Ave NW,Hickory,NC,,forRent,4,3010,,2400,13,https://www.zillow.com/homedetails/149-20th-Ave-NW-Hickory-NC-28601/71962215_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,2026-02-26T00:00:00.000Z,Listing removed,2026-01-15T00:00:00.000Z,Listed for rent,,,,,,
"3605 16th St NE, Hickory, NC 28601",3605 16th St NE,Hickory,NC,,forRent,3,1395,,1850,24,https://www.zillow.com/homedetails/3605-16th-St-NE-Hickory-NC-28601/71966217_zpid/,,150000,2026-08-31T00:00:00.000Z,Listed for rent,2026-06-19T00:00:00.000Z,Listing removed,2026-05-22T00:00:00.000Z,Listed for rent,2025-11-10T00:00:00.000Z,Sold,2025-09-09T00:00:00.000Z,Price change,2025-09-02T00:00:00.000Z,Price change
"2098 10th St SE, Hickory, NC 28601",2098 10th St SE,Hickory,NC,,forRent,4,2174,,2295,22,https://www.zillow.com/homedetails/2098-10th-St-SE-Hickory-NC-28601/461180979_zpid/,,309000,2026-09-22T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-03-20T00:00:00.000Z,Pending sale,2026-03-20T00:00:00.000Z,Listed for sale,,
"1296 37th Avenue Ln NE, Hickory, NC 28601",1296 37th Avenue Ln NE,Hickory,NC,,forRent,5,2368,,2500,1,https://www.zillow.com/homedetails/1296-37th-Avenue-Ln-NE-Hickory-NC-28601/440360611_zpid/,,323000,2026-09-23T00:00:00.000Z,Listed for rent,2026-04-29T00:00:00.000Z,Listing removed,2026-04-08T00:00:00.000Z,Listed for rent,2025-03-17T00:00:00.000Z,Listing removed,2025-02-26T00:00:00.000Z,Sold,2025-02-19T00:00:00.000Z,Listed for rent
"1330 37th Avenue Ln NE, Hickory, NC 28601",1330 37th Avenue Ln NE,Hickory,NC,,forRent,5,2368,,2700,51,https://www.zillow.com/homedetails/1330-37th-Avenue-Ln-NE-Hickory-NC-28601/452771842_zpid/,,330000,2026-08-04T00:00:00.000Z,Listed for rent,2025-09-16T00:00:00.000Z,Sold,2025-06-09T00:00:00.000Z,Pending sale,2025-06-04T00:00:00.000Z,Price change,2025-05-31T00:00:00.000Z,Listed for sale,,
"1415 Mammoth Rd, Hickory, NC 28602",1415 Mammoth Rd,Hickory,NC,,forRent,4,1927,,2145,22,https://www.zillow.com/homedetails/1415-Mammoth-Rd-Hickory-NC-28602/461722523_zpid/,,272500,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-02T00:00:00.000Z,Price change,2026-04-15T00:00:00.000Z,Listed for sale,,
"1431 Mammoth Rd, Hickory, NC 28602",1431 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2245,23,https://www.zillow.com/homedetails/1431-Mammoth-Rd-Hickory-NC-28602/455924046_zpid/,,307679,2026-09-11T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Listed for rent,2026-08-31T00:00:00.000Z,Sold,2026-07-20T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Price change,2026-06-30T00:00:00.000Z,Price change
"106 10th Ave SE, Hickory, NC 28602",106 10th Ave SE,Hickory,NC,,forRent,3,1333,,1595,100,https://www.zillow.com/homedetails/106-10th-Ave-SE-Hickory-NC-28602/463282226_zpid/,,,2026-06-16T00:00:00.000Z,Listed for rent,,,,,,,,,,
"617 14th St SW, Hickory, NC 28602",617 14th St SW,Hickory,NC,,forRent,3,1190,,1650,14,https://www.zillow.com/homedetails/617-14th-St-SW-Hickory-NC-28602/456095233_zpid/,,,2026-09-23T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Listed for rent,2025-10-02T00:00:00.000Z,Listing removed,2025-09-12T00:00:00.000Z,Price change,2025-09-05T00:00:00.000Z,Price change,2025-08-20T00:00:00.000Z,Listed for rent
"1406 Mammoth Rd, Hickory, NC 28602",1406 Mammoth Rd,Hickory,NC,,forRent,3,1749,,2025,22,https://www.zillow.com/homedetails/1406-Mammoth-Rd-Hickory-NC-28602/460650036_zpid/,,258000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-02T00:00:00.000Z,Price change,2026-05-12T00:00:00.000Z,Price change,2026-02-24T00:00:00.000Z,Price change
"1419 Mammoth Rd, Hickory, NC 28602",1419 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2275,22,https://www.zillow.com/homedetails/1419-Mammoth-Rd-Hickory-NC-28602/461722721_zpid/,,292400,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-04-15T00:00:00.000Z,Listed for sale,,,,
"1417 17th Ave NE, Hickory, NC 28601",1417 17th Ave NE,Hickory,NC,,forRent,3,1400,,1725,48,https://www.zillow.com/homedetails/1417-17th-Ave-NE-Hickory-NC-28601/71551010_zpid/,,99000,2026-08-21T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,2006-11-13T00:00:00.000Z,Sold,,,,,,
"104 10th Ave SE, Hickory, NC 28602",104 10th Ave SE,Hickory,NC,,forRent,3,1333,,1595,107,https://www.zillow.com/homedetails/104-10th-Ave-SE-Hickory-NC-28602/71959215_zpid/,,420000,2026-06-09T00:00:00.000Z,Listed for rent,2025-12-17T00:00:00.000Z,Sold,2025-10-09T00:00:00.000Z,Listed for sale,2024-12-30T00:00:00.000Z,Sold,2024-11-05T00:00:00.000Z,Listed for sale,2015-02-28T00:00:00.000Z,Listing removed
"3927 Newhall Dr NW, Hickory, NC 28601",3927 Newhall Dr NW,Hickory,NC,,forRent,3,1082,,1450,21,https://www.zillow.com/homedetails/3927-Newhall-Dr-NW-Hickory-NC-28601/98193008_zpid/,,205000,2026-09-03T00:00:00.000Z,Listed for rent,2024-07-24T00:00:00.000Z,Listing removed,2024-07-18T00:00:00.000Z,Price change,2024-07-08T00:00:00.000Z,Price change,2024-05-07T00:00:00.000Z,Listed for rent,2022-03-30T00:00:00.000Z,Sold
"5944 Bakers Point, Hickory, NC 28602",5944 Bakers Point,Hickory,NC,,forRent,5,3953,,3600,37,https://www.zillow.com/homedetails/5944-Bakers-Point-Hickory-NC-28602/98192272_zpid/,,90000,2026-08-18T00:00:00.000Z,Listed for rent,2026-08-13T00:00:00.000Z,Listing removed,2026-07-27T00:00:00.000Z,Price change,2026-06-23T00:00:00.000Z,Price change,2026-04-30T00:00:00.000Z,Listed for sale,2026-03-01T00:00:00.000Z,Listing removed
"1411 Mammoth Rd, Hickory, NC 28602",1411 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2255,22,https://www.zillow.com/homedetails/1411-Mammoth-Rd-Hickory-NC-28602/463736170_zpid/,,292400,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-07-08T00:00:00.000Z,Listed for sale,,,,
"1423 Mammoth Rd, Hickory, NC 28602",1423 Mammoth Rd,Hickory,NC,,forRent,4,1927,,2095,73,https://www.zillow.com/homedetails/1423-Mammoth-Rd-Hickory-NC-28602/461722831_zpid/,,,2026-09-11T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Listed for rent,2026-05-26T00:00:00.000Z,Listing removed,2026-05-19T00:00:00.000Z,Price change,2026-04-15T00:00:00.000Z,Listed for sale,,
"512 12th Ave NE, Hickory, NC 28601",512 12th Ave NE,Hickory,NC,,forRent,3,1334,,1595,73,https://www.zillow.com/homedetails/512-12th-Ave-NE-Hickory-NC-28601/463832995_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,
"1936 Eigth St, Hickory, NC 28602",1936 Eigth St,Hickory,NC,,forRent,3,1695,,1695,92,https://www.zillow.com/homedetails/1936-Eigth-St-Hickory-NC-28602/2052991619_zpid/,,,2026-09-10T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Price change,2026-08-14T00:00:00.000Z,Price change,2026-07-27T00:00:00.000Z,Price change,2026-07-07T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Listed for rent
"4030 Buff St, Hickory, NC 28602",4030 Buff St,Hickory,NC,,forRent,3,2000,,1800,16,https://www.zillow.com/homedetails/4030-Buff-St-Hickory-NC-28602/227237379_zpid/,,132400,2026-09-18T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Listed for rent,2024-04-24T00:00:00.000Z,Listing removed,2024-04-05T00:00:00.000Z,Price change,2023-11-29T00:00:00.000Z,Price change,2023-11-06T00:00:00.000Z,Price change
"2781 19th Ave NE, Hickory, NC 28601",2781 19th Ave NE,Hickory,NC,,forRent,3,2500,,2200,38,https://www.zillow.com/homedetails/2781-19th-Ave-NE-Hickory-NC-28601/71935770_zpid/,,,2026-08-17T00:00:00.000Z,Listed for rent,2025-10-14T00:00:00.000Z,Listing removed,2025-09-27T00:00:00.000Z,Price change,2025-09-15T00:00:00.000Z,Listed for rent,2025-07-13T00:00:00.000Z,Listing removed,2025-07-10T00:00:00.000Z,Listed for rent
"2130 10th St SE, Hickory, NC 28602",2130 10th St SE,Hickory,NC,,forRent,4,2174,,2250,48,https://www.zillow.com/homedetails/2130-10th-St-SE-Hickory-NC-28602/463122074_zpid/,,,2026-08-07T00:00:00.000Z,Listed for rent,2026-07-20T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-06-11T00:00:00.000Z,Listed for sale,,,,
"8889 State Highway 127, Hickory, NC 28601",8889 State Highway 127,Hickory,NC,,forRent,3,920,,1300,14,https://www.zillow.com/homedetails/8889-State-Highway-127-Hickory-NC-28601/229589331_zpid/,,115000,2026-09-10T00:00:00.000Z,Listed for rent,2025-06-26T00:00:00.000Z,Listing removed,2025-06-20T00:00:00.000Z,Listed for rent,2015-06-10T00:00:00.000Z,Sold,,,,
"5694 Claridge Dr, Hickory, NC 28602",5694 Claridge Dr,Hickory,NC,,forRent,3,2200,,2150,125,https://www.zillow.com/homedetails/5694-Claridge-Dr-Hickory-NC-28602/71906250_zpid/,,113500,2026-05-22T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-02T00:00:00.000Z,Listed for rent,2000-11-03T00:00:00.000Z,Sold,,,,
"1928 36th Ave NE, Hickory, NC 28601",1928 36th Ave NE,Hickory,NC,,forRent,3,,,2000,51,https://www.zillow.com/homedetails/1928-36th-Ave-NE-Hickory-NC-28601/71548772_zpid/,,206146,2026-09-04T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Listed for rent,2023-06-02T00:00:00.000Z,Sold,2023-05-10T00:00:00.000Z,Pending sale,,,,
"3967 Newhall Dr NW, Hickory, NC 28601",3967 Newhall Dr NW,Hickory,NC,,forRent,3,1158,,1400,30,https://www.zillow.com/homedetails/3967-Newhall-Dr-NW-Hickory-NC-28601/343810572_zpid/,,,2026-08-25T00:00:00.000Z,Listed for rent,2025-08-12T00:00:00.000Z,Listing removed,2025-07-23T00:00:00.000Z,Listed for rent,2025-04-17T00:00:00.000Z,Listing removed,2025-03-28T00:00:00.000Z,Listed for rent,2024-03-28T00:00:00.000Z,Listing removed
"15 Harvest Ridge Dr, Hickory, NC 28601",15 Harvest Ridge Dr,Hickory,NC,,forRent,4,2000,,2100,25,https://www.zillow.com/homedetails/15-Harvest-Ridge-Dr-Hickory-NC-28601/2063037302_zpid/,,220990,2026-09-22T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-08-30T00:00:00.000Z,Listed for rent,2025-06-28T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2023-09-11T00:00:00.000Z,Listing removed
"1117 13th Ave NW, Hickory, NC 28601",1117 13th Ave NW,Hickory,NC,,forRent,3,1600,,1800,8,https://www.zillow.com/homedetails/1117-13th-Ave-NW-Hickory-NC-28601/71915627_zpid/,,252000,2026-09-16T00:00:00.000Z,Listed for rent,2025-09-19T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Price change,2025-07-23T00:00:00.000Z,Price change,2025-07-15T00:00:00.000Z,Listed for rent,2025-05-20T00:00:00.000Z,Listing removed
