listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event,listingPriceHistory/28/date,listingPriceHistory/28/event,listingPriceHistory/29/date,listingPriceHistory/29/event
"4742 Blue Haven Dr NW, Huntsville, AL 35810",4742 Blue Haven Dr NW,Huntsville,AL,,forRent,3,1475,,1395,13,https://www.zillow.com/homedetails/4742-Blue-Haven-Dr-NW-Huntsville-AL-35810/92115540_zpid/,,74000,2026-09-11T00:00:00.000Z,Listed for rent,2020-08-03T00:00:00.000Z,Sold,2020-03-17T00:00:00.000Z,Listing removed,2020-02-24T00:00:00.000Z,Listed for rent,2016-02-11T00:00:00.000Z,Listing removed,2015-12-01T00:00:00.000Z,Listed for rent,2008-11-05T00:00:00.000Z,Sold,2008-07-03T00:00:00.000Z,Sold,2006-01-05T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"161 Raspberry Way, Madison, AL 35757",161 Raspberry Way,Madison,AL,,forRent,3,1524,,1550,16,https://www.zillow.com/homedetails/161-Raspberry-Way-Madison-AL-35757/92181022_zpid/,,140000,2026-09-08T00:00:00.000Z,Listed for rent,2026-06-19T00:00:00.000Z,Listing removed,2026-06-17T00:00:00.000Z,Listed for rent,2024-09-25T00:00:00.000Z,Listing removed,2024-09-10T00:00:00.000Z,Price change,2024-07-05T00:00:00.000Z,Listed for rent,2018-12-18T00:00:00.000Z,Listing removed,2018-10-05T00:00:00.000Z,Listed for rent,2018-09-26T00:00:00.000Z,Sold,2018-08-02T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222 Ivyleaf Dr NW, Madison, AL 35757",222 Ivyleaf Dr NW,Madison,AL,,forRent,3,2962,,2450,45,https://www.zillow.com/homedetails/222-Ivyleaf-Dr-NW-Madison-AL-35757/95287269_zpid/,,,2026-08-19T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1308 McClung Ave SE, Huntsville, AL 35801",1308 McClung Ave SE,Huntsville,AL,,forRent,3,1864,,2400,42,https://www.zillow.com/homedetails/1308-McClung-Ave-SE-Huntsville-AL-35801/92080024_zpid/,,200000,2026-09-01T00:00:00.000Z,Price change,2026-08-13T00:00:00.000Z,Listed for rent,2025-11-25T00:00:00.000Z,Listing removed,2025-11-07T00:00:00.000Z,Price change,2025-10-24T00:00:00.000Z,Price change,2025-09-26T00:00:00.000Z,Price change,2025-09-09T00:00:00.000Z,Price change,2025-08-28T00:00:00.000Z,Price change,2025-08-18T00:00:00.000Z,Listed for rent,2017-07-13T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12009 Meadow Place Ln, Madison, AL 35757",12009 Meadow Place Ln,Madison,AL,,forRent,3,1420,,1795,23,https://www.zillow.com/homedetails/12009-Meadow-Place-Ln-Madison-AL-35757/459344688_zpid/,,,2026-09-18T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"104 Sleepy Hollow Ln, Madison, AL 35758",104 Sleepy Hollow Ln,Madison,AL,,forRent,4,1680,,2095,16,https://www.zillow.com/homedetails/104-Sleepy-Hollow-Ln-Madison-AL-35758/92181747_zpid/,,252100,2026-09-08T00:00:00.000Z,Listed for rent,2026-07-08T00:00:00.000Z,Sold,2026-05-07T00:00:00.000Z,Listing removed,2026-04-23T00:00:00.000Z,Listed for sale,2017-08-25T00:00:00.000Z,Sold,2006-05-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12015 Meadow Place Ln, Madison, AL 35757",12015 Meadow Place Ln,Madison,AL,,forRent,2,1420,,1695,71,https://www.zillow.com/homedetails/12015-Meadow-Place-Ln-Madison-AL-35757/459344690_zpid/,,,2026-09-18T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-07-20T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"127 Ardsley Dr, Madison, AL 35756",127 Ardsley Dr,Madison,AL,,forRent,3,1717,,2000,20,https://www.zillow.com/homedetails/127-Ardsley-Dr-Madison-AL-35756/2078221268_zpid/,,285000,2026-09-04T00:00:00.000Z,Listed for rent,2026-09-03T00:00:00.000Z,Sold,2026-08-05T00:00:00.000Z,Pending sale,2026-07-01T00:00:00.000Z,Listed for sale,2021-07-09T00:00:00.000Z,Sold,2021-01-06T00:00:00.000Z,Pending sale,2020-10-17T00:00:00.000Z,Listing removed,2020-10-01T00:00:00.000Z,Price change,2020-09-11T00:00:00.000Z,Price change,2020-09-01T00:00:00.000Z,Price change,2020-08-16T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"129 Ben Mark Dr, Harvest, AL 35749",129 Ben Mark Dr,Harvest,AL,,forRent,3,1734,,1795,20,https://www.zillow.com/homedetails/129-Ben-Mark-Dr-Harvest-AL-35749/92168035_zpid/,,27500,2026-09-04T00:00:00.000Z,Listed for rent,2007-08-21T00:00:00.000Z,Sold,2005-02-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2303 Hammonds Ave NW, Huntsville, AL 35816",2303 Hammonds Ave NW,Huntsville,AL,,forRent,3,1289,,1300,9,https://www.zillow.com/homedetails/2303-Hammonds-Ave-NW-Huntsville-AL-35816/92101692_zpid/,,100000,2026-09-16T00:00:00.000Z,Listed for rent,2021-10-18T00:00:00.000Z,Listing removed,2021-10-13T00:00:00.000Z,Listed for rent,2021-09-08T00:00:00.000Z,Sold,2021-08-26T00:00:00.000Z,Pending sale,2021-08-25T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7211 Holly Creek Dr, Owens Cross Roads, AL 35763",7211 Holly Creek Dr,Owens Cross Roads,AL,,forRent,4,2104,,2100,38,https://www.zillow.com/homedetails/7211-Holly-Creek-Dr-Owens-Cross-Roads-AL-35763/464623732_zpid/,,,2026-09-15T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Undisclosed Address), Huntsville, AL 35806",(Undisclosed Address),Huntsville,AL,,forRent,2,1107,,2731,160,https://www.zillow.com/homedetails/Huntsville-AL-35806/461769016_zpid/,,,2026-09-21T00:00:00.000Z,Price change,2026-09-20T00:00:00.000Z,Price change,2026-09-18T00:00:00.000Z,Price change,2026-09-17T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-09-11T00:00:00.000Z,Price change,2026-09-09T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-09-03T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-22T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-08-15T00:00:00.000Z,Price change,2026-08-13T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-09T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,,,,,,,,,,
"115 Fenwick Pl, Harvest, AL 35749",115 Fenwick Pl,Harvest,AL,,forRent,3,1901,,1650,6,https://www.zillow.com/homedetails/115-Fenwick-Pl-Harvest-AL-35749/92106914_zpid/,,122500,2026-09-18T00:00:00.000Z,Listed for rent,2013-09-19T00:00:00.000Z,Listing removed,2013-06-01T00:00:00.000Z,Listed for rent,2013-05-22T00:00:00.000Z,Sold,2013-04-04T00:00:00.000Z,Price change,2013-02-21T00:00:00.000Z,Listed for sale,2013-02-15T00:00:00.000Z,Sold,2012-08-28T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6208 Cedar Point Dr NW, Huntsville, AL 35810",6208 Cedar Point Dr NW,Huntsville,AL,,forRent,4,2089,,1999,24,https://www.zillow.com/homedetails/6208-Cedar-Point-Dr-NW-Huntsville-AL-35810/92179019_zpid/,,215000,2026-09-01T00:00:00.000Z,Listed for rent,2025-08-04T00:00:00.000Z,Listing removed,2025-07-13T00:00:00.000Z,Price change,2025-06-20T00:00:00.000Z,Listed for rent,2025-05-20T00:00:00.000Z,Listing removed,2025-04-18T00:00:00.000Z,Listed for rent,2023-11-21T00:00:00.000Z,Sold,2023-11-04T00:00:00.000Z,Pending sale,2023-10-27T00:00:00.000Z,Listed for sale,2023-05-11T00:00:00.000Z,Listing removed,2023-04-12T00:00:00.000Z,Price change,2023-03-28T00:00:00.000Z,Price change,2023-03-16T00:00:00.000Z,Price change,2023-02-15T00:00:00.000Z,Price change,2023-02-06T00:00:00.000Z,Price change,2023-01-19T00:00:00.000Z,Listed for rent,2022-08-26T00:00:00.000Z,Sold,2022-08-15T00:00:00.000Z,Contingent,2022-08-11T00:00:00.000Z,Listed for sale,2019-03-12T00:00:00.000Z,Sold,2019-01-30T00:00:00.000Z,Pending sale,2019-01-23T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,
"216 Horseshoe Bnd N, Madison, AL 35758",216 Horseshoe Bnd N,Madison,AL,,forRent,3,2516,,2295,9,https://www.zillow.com/homedetails/216-Horseshoe-Bnd-N-Madison-AL-35758/92165663_zpid/,,238000,2026-09-16T00:00:00.000Z,Listed for rent,2023-05-30T00:00:00.000Z,Listing removed,2023-05-09T00:00:00.000Z,Listed for rent,2021-11-02T00:00:00.000Z,Listing removed,2021-10-02T00:00:00.000Z,Listed for rent,2019-10-20T00:00:00.000Z,Listing removed,2019-10-11T00:00:00.000Z,Price change,2019-09-22T00:00:00.000Z,Listed for rent,2019-09-16T00:00:00.000Z,Sold,2019-08-22T00:00:00.000Z,Listed for sale,2014-06-19T00:00:00.000Z,Sold,2013-12-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"127 Bullpen Aly, Madison, AL 35758",127 Bullpen Aly,Madison,AL,,forRent,3,1829,,2495,56,https://www.zillow.com/homedetails/127-Bullpen-Aly-Madison-AL-35758/464244857_zpid/,,,2026-07-30T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5002 Holmes Ave NW, Huntsville, AL 35816",5002 Holmes Ave NW,Huntsville,AL,,forRent,3,2011,,1750,29,https://www.zillow.com/homedetails/5002-Holmes-Ave-NW-Huntsville-AL-35816/92113075_zpid/,,220000,2026-08-26T00:00:00.000Z,Listed for rent,2026-08-16T00:00:00.000Z,Listing removed,2026-07-16T00:00:00.000Z,Listed for rent,2024-05-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"184 Harold Murphy Dr, Madison, AL 35756",184 Harold Murphy Dr,Madison,AL,,forRent,3,1317,,1695,16,https://www.zillow.com/homedetails/184-Harold-Murphy-Dr-Madison-AL-35756/113198304_zpid/,,149300,2026-09-08T00:00:00.000Z,Listed for rent,2020-08-01T00:00:00.000Z,Listing removed,2020-06-30T00:00:00.000Z,Listed for rent,2019-06-04T00:00:00.000Z,Listing removed,2019-05-07T00:00:00.000Z,Listed for rent,2019-04-30T00:00:00.000Z,Sold,2019-03-08T00:00:00.000Z,Listed for sale,2017-11-14T00:00:00.000Z,Sold,2017-09-26T00:00:00.000Z,Listed for sale,2017-08-21T00:00:00.000Z,Sold,2015-06-05T00:00:00.000Z,Listing removed,2013-02-12T00:00:00.000Z,Listed for sale,2012-07-02T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2810 Hillsboro Rd SW, Huntsville, AL 35805",2810 Hillsboro Rd SW,Huntsville,AL,,forRent,3,1585,,1645,83,https://www.zillow.com/homedetails/2810-Hillsboro-Rd-SW-Huntsville-AL-35805/92087493_zpid/,,181000,2026-08-21T00:00:00.000Z,Price change,2026-07-03T00:00:00.000Z,Listed for rent,2022-02-28T00:00:00.000Z,Sold,2022-01-23T00:00:00.000Z,Pending sale,2022-01-17T00:00:00.000Z,Listed for sale,2022-01-13T00:00:00.000Z,Listing removed,2021-12-24T00:00:00.000Z,Pending sale,2021-12-20T00:00:00.000Z,Listed for sale,2021-12-14T00:00:00.000Z,Contingent,2021-12-13T00:00:00.000Z,Listed for sale,2021-06-02T00:00:00.000Z,Sold,2017-08-29T00:00:00.000Z,Sold,2011-06-22T00:00:00.000Z,Sold,2011-02-17T00:00:00.000Z,Price change,2010-10-29T00:00:00.000Z,Price change,2010-09-24T00:00:00.000Z,Listed for sale,2010-05-14T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
"154 Fernhill Dr NW, Madison, AL 35757",154 Fernhill Dr NW,Madison,AL,,forRent,4,1950,,2000,38,https://www.zillow.com/homedetails/154-Fernhill-Dr-NW-Madison-AL-35757/2074793135_zpid/,,,2026-08-03T00:00:00.000Z,Listed for rent,2026-04-16T00:00:00.000Z,Listing removed,2025-10-06T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100 Grace Ridge Way, New Hope, AL 35760",100 Grace Ridge Way,New Hope,AL,,forRent,3,2211,,2195,13,https://www.zillow.com/homedetails/100-Grace-Ridge-Way-New-Hope-AL-35760/418850751_zpid/,,395000,2026-09-11T00:00:00.000Z,Listed for rent,2026-06-17T00:00:00.000Z,Listing removed,2026-05-30T00:00:00.000Z,Listed for rent,2025-07-02T00:00:00.000Z,Listing removed,2025-05-19T00:00:00.000Z,Sold,2025-05-17T00:00:00.000Z,Listed for rent,2025-05-02T00:00:00.000Z,Pending sale,2024-08-07T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12105 Meadow Place Ln, Madison, AL 35757",12105 Meadow Place Ln,Madison,AL,,forRent,3,1420,,1795,31,https://www.zillow.com/homedetails/12105-Meadow-Place-Ln-Madison-AL-35757/459344609_zpid/,,,2026-09-18T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"170 Rosemary Ayers Dr, Madison, AL 35756",170 Rosemary Ayers Dr,Madison,AL,,forRent,4,2117,,2250,8,https://www.zillow.com/homedetails/170-Rosemary-Ayers-Dr-Madison-AL-35756/2060893374_zpid/,,374900,2026-09-17T00:00:00.000Z,Listed for rent,2026-04-02T00:00:00.000Z,Listing removed,2025-08-29T00:00:00.000Z,Listing removed,2025-08-07T00:00:00.000Z,Price change,2025-07-26T00:00:00.000Z,Price change,2025-07-17T00:00:00.000Z,Listed for rent,2025-05-22T00:00:00.000Z,Price change,2025-04-26T00:00:00.000Z,Price change,2025-04-04T00:00:00.000Z,Listing removed,2025-04-04T00:00:00.000Z,Price change,2025-03-03T00:00:00.000Z,Price change,2025-02-22T00:00:00.000Z,Price change,2025-02-22T00:00:00.000Z,Price change,2025-01-31T00:00:00.000Z,Listed for sale,2025-01-21T00:00:00.000Z,Price change,2025-01-13T00:00:00.000Z,Listed for rent,2024-03-15T00:00:00.000Z,Sold,2024-02-08T00:00:00.000Z,Pending sale,2023-11-03T00:00:00.000Z,Listed for sale,2022-11-30T00:00:00.000Z,Sold,2022-10-28T00:00:00.000Z,Pending sale,,,,,,,,,,,,,,,,,,
"902 Danmann Cir SE, Huntsville, AL 35803",902 Danmann Cir SE,Huntsville,AL,,forRent,3,1195,,1495,44,https://www.zillow.com/homedetails/902-Danmann-Cir-SE-Huntsville-AL-35803/92158331_zpid/,,149900,2026-09-22T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-11T00:00:00.000Z,Listed for rent,2026-08-11T00:00:00.000Z,Listing removed,2026-07-23T00:00:00.000Z,Price change,2026-07-11T00:00:00.000Z,Price change,2026-06-30T00:00:00.000Z,Listed for rent,2025-07-08T00:00:00.000Z,Listing removed,2025-06-11T00:00:00.000Z,Listed for rent,2020-07-30T00:00:00.000Z,Sold,2020-06-02T00:00:00.000Z,Sold,2020-05-15T00:00:00.000Z,Listed for sale,2009-10-26T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"148 Family Hill Ln, Huntsville, AL 35811",148 Family Hill Ln,Huntsville,AL,,forRent,3,1305,,1700,16,https://www.zillow.com/homedetails/148-Family-Hill-Ln-Huntsville-AL-35811/92164672_zpid/,,178500,2026-09-09T00:00:00.000Z,Listed for rent,2025-05-19T00:00:00.000Z,Listing removed,2025-04-09T00:00:00.000Z,Listed for rent,2023-09-19T00:00:00.000Z,Listing removed,2023-08-31T00:00:00.000Z,Price change,2023-08-02T00:00:00.000Z,Listed for rent,2021-12-06T00:00:00.000Z,Sold,2021-10-05T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3512 Triana Blvd SW, Huntsville, AL 35805",3512 Triana Blvd SW,Huntsville,AL,,forRent,2,1236,,1200,45,https://www.zillow.com/homedetails/3512-Triana-Blvd-SW-Huntsville-AL-35805/92161534_zpid/,,35000,2026-08-10T00:00:00.000Z,Listed for rent,2023-01-23T00:00:00.000Z,Listing removed,2022-12-21T00:00:00.000Z,Listed for rent,2020-11-26T00:00:00.000Z,Listing removed,2020-11-23T00:00:00.000Z,Listed for rent,2018-12-21T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3017 Deerfield Rd NW, Huntsville, AL 35810",3017 Deerfield Rd NW,Huntsville,AL,,forRent,5,1578,,2150,23,https://www.zillow.com/homedetails/3017-Deerfield-Rd-NW-Huntsville-AL-35810/92090497_zpid/,,178000,2026-09-01T00:00:00.000Z,Listed for rent,2023-07-02T00:00:00.000Z,Listing removed,2023-06-08T00:00:00.000Z,Price change,2023-05-20T00:00:00.000Z,Listed for rent,2021-07-08T00:00:00.000Z,Sold,2021-05-27T00:00:00.000Z,Listing removed,2021-04-27T00:00:00.000Z,Listed for rent,2021-03-29T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"158 Depot St, New Market, AL 35761",158 Depot St,New Market,AL,,forRent,2,800,,1100,22,https://www.zillow.com/homedetails/158-Depot-St-New-Market-AL-35761/92101360_zpid/,,20800,2026-09-02T00:00:00.000Z,Listed for rent,2025-03-17T00:00:00.000Z,Listing removed,2025-01-11T00:00:00.000Z,Price change,2025-01-03T00:00:00.000Z,Price change,2024-11-01T00:00:00.000Z,Listed for rent,2024-02-26T00:00:00.000Z,Listing removed,2024-02-08T00:00:00.000Z,Listed for rent,2020-01-30T00:00:00.000Z,Listing removed,2020-01-08T00:00:00.000Z,Listed for rent,2018-11-15T00:00:00.000Z,Listing removed,2018-11-07T00:00:00.000Z,Listed for rent,2018-01-10T00:00:00.000Z,Listing removed,2017-12-12T00:00:00.000Z,Listed for rent,2017-04-17T00:00:00.000Z,Sold,2014-12-19T00:00:00.000Z,Sold,2012-06-04T00:00:00.000Z,Listing removed,2012-02-15T00:00:00.000Z,Price change,2011-12-03T00:00:00.000Z,Listed for sale,2011-08-05T00:00:00.000Z,Listing removed,2011-02-11T00:00:00.000Z,Listed for sale,2007-05-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,
"3304 Pulaski Pike NW, Huntsville, AL 35810",3304 Pulaski Pike NW,Huntsville,AL,,forRent,4,1731,,1395,14,https://www.zillow.com/homedetails/3304-Pulaski-Pike-NW-Huntsville-AL-35810/92132971_zpid/,,50000,2026-09-10T00:00:00.000Z,Listed for rent,2026-02-27T00:00:00.000Z,Listing removed,2026-02-10T00:00:00.000Z,Listed for rent,2025-12-22T00:00:00.000Z,Listing removed,2025-10-21T00:00:00.000Z,Price change,2025-09-15T00:00:00.000Z,Price change,2025-07-22T00:00:00.000Z,Listed for rent,2025-02-10T00:00:00.000Z,Sold,2007-04-06T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"110 Sunset Rdg, Madison, AL 35758",110 Sunset Rdg,Madison,AL,,forRent,3,2230,,1950,11,https://www.zillow.com/homedetails/110-Sunset-Rdg-Madison-AL-35758/92142910_zpid/,,314200,2026-09-14T00:00:00.000Z,Listing removed,2026-09-14T00:00:00.000Z,Listed for rent,2026-07-23T00:00:00.000Z,Price change,2026-05-20T00:00:00.000Z,Price change,2026-04-24T00:00:00.000Z,Listed for sale,2026-04-22T00:00:00.000Z,Listing removed,2026-04-08T00:00:00.000Z,Listed for rent,2024-05-03T00:00:00.000Z,Sold,2024-04-20T00:00:00.000Z,Pending sale,2024-04-05T00:00:00.000Z,Listed for sale,2022-03-22T00:00:00.000Z,Listing removed,2022-03-04T00:00:00.000Z,Listed for rent,2021-10-25T00:00:00.000Z,Sold,2021-09-28T00:00:00.000Z,Pending sale,2021-09-23T00:00:00.000Z,Listed for sale,2020-04-09T00:00:00.000Z,Sold,2020-03-04T00:00:00.000Z,Pending sale,2020-02-25T00:00:00.000Z,Listed for sale,2020-02-19T00:00:00.000Z,Pending sale,2020-02-12T00:00:00.000Z,Listed for sale,2012-07-11T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,
"3035 Holiday Dr SW, Huntsville, AL 35805",3035 Holiday Dr SW,Huntsville,AL,,forRent,4,1253,,1495,17,https://www.zillow.com/homedetails/3035-Holiday-Dr-SW-Huntsville-AL-35805/92164895_zpid/,,160000,2026-09-07T00:00:00.000Z,Listed for rent,2025-08-13T00:00:00.000Z,Listing removed,2025-08-07T00:00:00.000Z,Price change,2025-07-10T00:00:00.000Z,Price change,2025-05-28T00:00:00.000Z,Price change,2025-04-23T00:00:00.000Z,Price change,2025-03-26T00:00:00.000Z,Price change,2025-02-14T00:00:00.000Z,Listed for rent,2022-01-31T00:00:00.000Z,Listing removed,2021-12-22T00:00:00.000Z,Sold,2021-12-08T00:00:00.000Z,Listed for rent,2021-11-17T00:00:00.000Z,Pending sale,2021-11-11T00:00:00.000Z,Listed for sale,2021-08-25T00:00:00.000Z,Sold,2018-06-28T00:00:00.000Z,Sold,2018-05-29T00:00:00.000Z,Pending sale,2018-05-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,
"130 Wilcot Rd, Meridianville, AL 35759",130 Wilcot Rd,Meridianville,AL,,forRent,4,2349,,2100,15,https://www.zillow.com/homedetails/130-Wilcot-Rd-Meridianville-AL-35759/2061573174_zpid/,,302031,2026-09-09T00:00:00.000Z,Listed for rent,2026-09-09T00:00:00.000Z,Listing removed,2026-08-26T00:00:00.000Z,Listed for rent,2026-08-25T00:00:00.000Z,Listing removed,2026-08-24T00:00:00.000Z,Price change,2026-08-23T00:00:00.000Z,Listing removed,2026-07-27T00:00:00.000Z,Listed for rent,2026-07-25T00:00:00.000Z,Listed for sale,2023-04-28T00:00:00.000Z,Listing removed,2023-04-11T00:00:00.000Z,Price change,2023-03-23T00:00:00.000Z,Price change,2023-02-02T00:00:00.000Z,Listed for rent,2023-02-02T00:00:00.000Z,Listing removed,2023-01-27T00:00:00.000Z,Listed for rent,2023-01-25T00:00:00.000Z,Listing removed,2022-10-27T00:00:00.000Z,Price change,2022-09-14T00:00:00.000Z,Listed for rent,2022-09-02T00:00:00.000Z,Sold,2021-12-08T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,
"14002 Siniard Cir SE, Huntsville, AL 35803",14002 Siniard Cir SE,Huntsville,AL,,forRent,3,1857,,1795,18,https://www.zillow.com/homedetails/14002-Siniard-Cir-SE-Huntsville-AL-35803/92088665_zpid/,,290000,2026-09-06T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Sold,2026-07-17T00:00:00.000Z,Contingent,2026-07-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1719 Weymouth Ln NW, Huntsville, AL 35806",1719 Weymouth Ln NW,Huntsville,AL,,forRent,3,1895,,1995,8,https://www.zillow.com/homedetails/1719-Weymouth-Ln-NW-Huntsville-AL-35806/92173567_zpid/,,365000,2026-09-16T00:00:00.000Z,Listed for rent,2023-09-08T00:00:00.000Z,Sold,2023-08-15T00:00:00.000Z,Contingent,2023-08-09T00:00:00.000Z,Listed for sale,2015-06-09T00:00:00.000Z,Sold,2015-02-07T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
